D_3_adj.ChiSq.pval,D_3_ChiSq.pval,D_3_logFC,D_5_adj.ChiSq.pval,D_5_ChiSq.pval,D_5_logFC,D_7_adj.ChiSq.pval,D_7_ChiSq.pval,D_7_logFC,D_9_adj.ChiSq.pval,D_9_ChiSq.pval,D_9_logFC,D_11_adj.ChiSq.pval,D_11_ChiSq.pval,D_11_logFC,D_13_adj.ChiSq.pval,D_13_ChiSq.pval,D_13_logFC,gene,type
0.00811846987006872,6.14545884886938e-05,-2.32003672955596,0.967036679485888,0.311744791356688,-1.18720748486888,0.949671592008509,0.752889846339758,0.226860833890674,0.979180442953242,0.276362315184166,-1.27225473424808,0.998682844793179,0.656050189457452,0.582580906740842,0.958428402785477,0.801506570364873,-0.361738802809079,TEKT1,protein
0.337501345756319,0.00681256975491637,0.985066742690038,0.967036679485888,0.0177175483043408,0.942075532076086,0.829834004570872,0.0023998720112071,1.44925325522712,0.0658952685155962,0.000121445800842704,1.85702828269689,0.998682844793179,0.0712674143741488,0.80497332807729,0.958428402785477,0.0155152015146622,0.785102585520192,HSPB1,protein
0.0655034294483349,0.000798922753236324,0.869647659779042,0.967036679485888,0.171172140409734,0.264781150582855,0.983037974432137,0.955281509063109,-0.0116512528090507,0.979180442953242,0.462566296982712,0.147284157265704,0.998682844793179,0.177226458718957,0.265551611266318,0.958428402785477,0.071737863276722,0.364500384764068,SPTCB,protein
0.00225418447939395,1.26517951618688e-05,0.998571007039785,0.967036679485888,0.167185252284388,0.237082327648159,0.987268607212564,0.972441245948589,0.00617271876647418,0.979180442953242,0.728101463543053,0.060015304860741,0.998682844793179,0.172557414242974,0.236023145344764,0.958428402785477,0.0221140036516166,0.399073533311495,SPTN5,protein
0.979445546193914,0.416326506314207,-0.198730433333832,0.967036679485888,0.617024335540119,-0.132759700846504,0.949671592008509,0.312747565412627,-0.306571366190401,0.979180442953242,0.395037251323745,0.235229013795359,0.998682844793179,0.17544264323543,0.357160792706826,0.021525509909149,5.14252091379142e-05,1.39569089391684,PMFBP,protein
0.00505324705544778,3.36756059271636e-05,-2.75815784194785,0.967036679485888,0.106531929055096,1.13472061001848,0.949671592008509,0.423356586389442,0.516367451085659,0.979180442953242,0.438661056454689,-0.950326639360718,0.998682844793179,0.707075519749354,0.412655905298529,0.958428402785477,0.475527253760077,-0.776776302087923,CFA61,protein
3.76215518023051e-13,2.36524278902962e-16,-1.5357654206114,0.454215652639422,0.000514012432258871,-1.19969842905208,0.949671592008509,0.462846971829147,-0.266179177389443,0.979180442953242,0.485898358235214,0.215683312078212,0.998682844793179,0.805690140017686,-0.0848437541722875,0.978007666549162,0.956932922481609,0.0215898367424261,SSPO.3.8.m.32060,protein
2.68406727370453e-14,6.74982339671704e-18,-1.8078449660482,0.0201864498532799,5.0764365279215e-06,-2.18720748486888,0.949671592008509,0.276440337553554,-0.510104760275532,0.979180442953242,0.792881850907917,0.102140780533418,0.998682844793179,0.995631122461188,-0.00238159398031446,0.958428402785477,0.704390073090427,0.223223697912077,SSPO.6.8.m.41866,protein
2.99565998919555e-14,1.13001131240873e-17,-1.58115732342542,0.345015840591738,0.000303672939034599,-1.26382876647179,0.949671592008509,0.399571727612772,-0.303653882808106,0.979180442953242,0.629554849182209,0.149209034190197,0.998682844793179,0.808203057360566,-0.0825519426642973,0.958428402785477,0.83231379020977,0.0857201741621418,SSPO.7.8.m.41875,protein
0.00128604208195042,6.3065058715034e-06,3.69305326988448,0.967036679485888,0.861705140027786,0.0733200653543387,0.974851250788574,0.936729945747049,0.0342157559482779,0.979180442953242,0.415384224050076,-0.365364138639561,0.998682844793179,0.501791936222026,-0.324309688867676,0.978007666549162,0.937927801916777,0.0341898735220596,ITIH4,protein
0.982594375711283,0.977158168930031,0.00966871592311591,0.967036679485888,0.635595069476404,-0.16784216000195,0.949671592008509,0.434009913376005,0.26750281838802,0.886027110037934,0.0111407910227327,-1.07960965630568,0.998682844793179,0.00921231395079957,-1.13988511773025,0.0376903171714381,0.000109168342333498,-1.51374189625413,DMBT1,protein
0.00151959358888285,7.83394154962869e-06,0.513010094173932,0.967036679485888,0.845681984706731,0.0192433925985451,0.949671592008509,0.708726278722289,0.0369369671434079,0.209911026175075,0.000972357165433703,-0.352794042920662,0.998682844793179,0.604034399789447,0.0575609464759683,0.958428402785477,0.543088954695387,-0.0632153122566592,FAT4.1.1.m.65727,protein
0.979445546193914,0.409813199332488,0.216307065945012,0.967036679485888,0.518431862580175,0.154620167456186,0.949671592008509,0.655150314221359,-0.125440910040208,0.0118297110458932,1.1899621321155e-05,0.875175629407146,0.998682844793179,0.69664890518186,-0.0705530966218939,0.958428402785477,0.556286982953464,0.174314097431131,TCTP,protein
0.979445546193914,0.214899660192954,-0.253365689910678,0.967036679485888,0.113497033775785,0.397755015852276,0.949671592008509,0.556824470869944,0.108540866701913,0.979180442953242,0.0337480716834679,-0.430952480267138,0.0152987241870873,3.84728383932789e-06,-1.34223159686494,0.958428402785477,0.193952015961391,-0.304405627743128,LAMA,protein
0.979445546193914,0.563225804719152,0.172053827895287,0.967036679485888,0.161772581863351,0.341171487485908,0.949671592008509,0.0211290140444499,0.58379537860595,0.85511025539621,0.00999940321285647,-0.638382633045977,0.0152987241870873,3.1510532027809e-06,-1.3701133784808,0.958428402785477,0.500526448804386,-0.217348893473905,ATPD,protein
3.78575968087434e-10,2.85609934430353e-13,2.41843088977547,0.967036679485888,0.0316156294777993,0.402200920883468,0.949671592008509,0.870630778568402,-0.0254128771053352,0.979180442953242,0.932617271468333,0.0123923445598235,0.998682844793179,0.00321191533144858,-0.536063589757777,0.958428402785477,0.560539194485545,-0.0923489019354617,CO6A3,protein
0.0397751974017375,0.000455116680945318,-1.71633766625322,0.967036679485888,0.657267238615366,-0.227849469366226,0.949671592008509,0.829041633815786,0.119945629974162,0.979180442953242,0.179780366805469,-0.950326639360717,0.998682844793179,0.493546834269406,0.457050024656983,0.963455877066767,0.883552405860787,0.123688024361162,DYH2.1.2.m.24785,protein
0.0962549751687834,0.0012466066191858,1.68662700072505,0.967036679485888,0.621038329304545,-0.16226112773865,0.949671592008509,0.498306362298289,0.226860833890674,0.979180442953242,0.256265231322104,0.356334698873335,0.998682844793179,0.928146798759704,0.0256327821892821,0.958428402785477,0.856338808676864,0.0532986964697644,AMY1,protein
0.979445546193914,0.426493632679229,0.0659867380736046,0.967036679485888,0.310405811592796,-0.0902140058804193,8.00802021814919e-05,4.02767268610546e-08,-0.517125187953306,0.979180442953242,0.132824672579371,0.128086253824062,0.998682844793179,0.428959183198517,0.0664482579739669,0.958428402785477,0.16354913949197,-0.113415180350726,ACT.1.1.m.53937,protein
0.0449774390989142,0.000525952701647053,-0.466870339400335,0.967036679485888,0.119517680410585,-0.251696211320594,0.949671592008509,0.00635370907541637,-0.46866004197818,0.979180442953242,0.33824019481341,-0.171014754484916,0.70458751436826,0.00115172107214729,0.57381069711311,0.958428402785477,0.279176150840887,0.183257290594432,TBA,protein
0.0223693818314752,0.000226251920787895,-1.95080291989025,0.967036679485888,0.660377709534512,0.327365687960878,0.949671592008509,0.443085840815039,-0.773139166109326,0.979180442953242,0.342866173265258,-0.950326639360717,0.998682844793179,0.249373535870786,0.997618406019686,0.978007666549162,0.961417907370364,0.0532986964697646,EFCB6,protein
0.0117324317673627,9.73645789822634e-05,0.558669381246647,0.967036679485888,0.0125209454376334,0.295456440006134,0.949671592008509,0.0450348919776722,0.231507198747039,0.979180442953242,0.362476062172876,0.0976343990904507,0.998682844793179,0.370214825244058,0.098606213604512,0.988570254314213,0.9823100693638,0.00253558278787658,MATN1,protein
0.0469773294173633,0.000555245689077349,-0.338049353121583,0.967036679485888,0.306299878288863,-0.107899619545666,0.949671592008509,0.0161930912487759,-0.265655418065888,3.78072651934954e-16,4.75383694121657e-20,-1.36839183133713,0.998682844793179,0.0103959489153586,-0.463015959699269,2.20810258833755e-05,2.49879583742461e-08,-0.765280663250094,FAT4.1.1.m.34344,protein
0.613053027158169,0.0178429217231691,2.37112517499712,0.967036679485888,0.156711367535887,0.812792515131119,0.949671592008509,0.518077294483128,-0.58049408816693,0.979180442953242,0.253489678311759,-0.824795757276858,0.998682844793179,0.107490371149675,-1.11785881140025,0.0336863103329312,9.31848141989799e-05,-2.68366689769644,SIDF,protein
0.400595585580515,0.00895785114310758,-0.263291318891303,0.967036679485888,0.158382858151322,0.162376952921347,0.949671592008509,0.0034896219364788,0.340817023187761,0.00336877170246717,2.96509517380488e-06,0.504367060269916,0.998682844793179,0.120859272926735,0.163450652828116,0.958428402785477,0.607121508632705,0.055623749416009,MYS,protein
0.0223693818314752,0.000224097667297852,-2.5357654206114,0.967036679485888,0.846506603809963,-0.18720748486888,0.983037974432137,0.963447873107829,0.0342157559482779,0.979180442953242,0.449697464003913,0.786638954805489,0.998682844793179,0.997917368449714,-0.00238159398031446,0.958428402785477,0.0749286981790701,-1.94670130353024,EFCB5,protein
0.0445558888020763,0.000515420818532757,1.59351759633356,0.967036679485888,0.326869730227685,0.322347613194252,0.949671592008509,0.381775474169779,0.319970238282155,0.992630036656368,0.991506728429296,0.00386967102615809,0.998682844793179,0.287781628967872,0.412655905298529,0.958428402785477,0.289876936063585,0.400101459996156,NRP,protein
0.979445546193914,0.0915641285492777,-0.56747428033874,0.967036679485888,0.877900730449069,0.0676064141599451,0.949671592008509,0.83315880476111,0.0707416319733918,0.979180442953242,0.0940292762202772,-0.636218048932654,0.998682844793179,0.00526990140281372,-1.65445829056001,0.0157536724622104,3.56552375606423e-05,-1.63182796617682,PGBM,protein
0.979445546193914,0.253633539879136,0.101967555364922,0.967036679485888,0.151248521406358,0.12908507534905,0.949671592008509,0.418256057580747,0.0761551281597566,0.0843947848590309,0.000201622144137003,0.33547674043087,0.314199290394508,0.000267064477123895,0.313787231618363,0.958428402785477,0.593193793791591,0.0471068627554967,UNC22.2.7.m.2274,protein
0.979445546193914,0.25358919802117,0.102274132398716,0.967036679485888,0.214915811237103,0.112000533518398,0.949671592008509,0.534760418658147,0.0587710890765791,0.0998885450070142,0.000276316860323691,0.329966966818681,0.314199290394508,0.000316056120100096,0.311412073165869,0.958428402785477,0.395843528079159,0.0750404756238314,UNC22.3.7.m.20773,protein
0.979445546193914,0.247391689562806,-0.216041596650769,0.967036679485888,0.571577576785646,0.119290569448876,0.949671592008509,0.247748445270713,-0.267903857858903,0.979180442953242,0.357037149911139,0.175204242723141,0.998682844793179,0.010904932691088,0.461899424318378,0.0521608375980668,0.000163965917257849,0.724675949008394,UNC22.5.7.m.43551,protein
0.0634913707950437,0.000758415720549372,-3.03826576114059,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079,PIDD1,protein
8.92400430690903e-07,1.34651140051438e-09,3.57275903616677,0.967036679485888,0.751065490472436,0.0849675748213823,0.949671592008509,0.225371012228079,0.329954326854778,0.979180442953242,0.316575938893287,-0.284745678431277,0.998682844793179,0.563841828985172,-0.190008597156086,0.978007666549162,0.965192932284982,0.0137703322831273,OBG,protein
0.0025292808820627,1.52653693372324e-05,1.69305326988448,0.967036679485888,0.244935387493117,0.327365687960878,0.949671592008509,0.579703626388298,-0.156467805660832,0.995136828024841,0.994565333917879,-0.00185694000079994,0.998682844793179,0.815151380494645,-0.076382175424091,0.958428402785477,0.589209113259894,0.168775913889701,MANA,protein
0.000162028312974945,4.4821110089888e-07,3.95608767571827,0.969753340420925,0.930002354758002,-0.0303386362520142,0.983037974432137,0.960130520529307,0.0174074682617249,0.979180442953242,0.492772336910757,-0.235728858222966,0.998682844793179,0.800325652690347,-0.0898444352306536,0.958428402785477,0.315943686999547,0.388282944182573,ELDP2,protein
3.74926706978187e-06,6.12856430367966e-09,-2.29475732110761,0.967036679485888,0.584250573975113,-0.312738366952739,0.949671592008509,0.503894715798076,-0.410569086724618,0.979180442953242,0.325496494005191,-0.447826298831534,0.998682844793179,0.395896238311334,0.528133122718466,0.958428402785477,0.149418176829809,0.918369116383656,ZAN,protein
0.979445546193914,0.397497191030598,-0.0690658015100656,0.600071686387495,0.000875598557041659,-0.300665534652163,0.0149718942774503,1.69429207213697e-05,-0.403593050989224,0.979180442953242,0.149921129839289,0.133679335896591,0.998682844793179,0.291761132769987,0.0935594011943301,0.958428402785477,0.819781122055723,0.0212471131297232,TBB.1.7.m.12262,protein
0.603009329584534,0.0166807560051047,-0.167657157685264,0.454215652639422,0.000477825079455934,-0.272415021799672,0.00542272537249487,4.7729256390625e-06,-0.377134858993085,0.979180442953242,0.274307510700372,0.0885131025026435,0.998682844793179,0.936383550981049,0.00629629709168356,0.958428402785477,0.6868474624364,0.0334274936087819,TBB.7.7.m.63980,protein
0.979445546193914,0.740813691197126,-0.0747916371656991,0.967036679485888,0.66525666587139,0.0986513553109596,0.949671592008509,0.842985064442692,0.0475371344461122,0.0655525369156114,9.8909901042039e-05,-0.798323545915668,0.998682844793179,0.742372349286548,-0.0754450561700377,0.958428402785477,0.240057315284967,-0.295649612351307,TCPD,protein
0.979445546193914,0.0948883536754782,-0.303319334611032,0.967036679485888,0.768828791956561,0.0607200285747052,0.949671592008509,0.156817855214813,-0.316281491135855,0.979180442953242,0.315763058654823,0.197426981082975,0.998682844793179,0.150191826925395,0.274458611378511,0.0781513814965206,0.000334013140576216,0.700802663259634,TITIN.8.19.m.35861,protein
0.82912600221984,0.0268973354171657,-0.773925157806167,0.967036679485888,0.768846517812143,-0.128313795815312,0.949671592008509,0.421949645751996,0.396785835332986,0.979180442953242,0.382671627596609,-0.49089502072342,0.998682844793179,0.112625829259749,-0.739347188146521,4.30106651835354e-05,5.40810576933678e-08,-2.06217852095017,IFT74,protein
0.979445546193914,0.140911690641454,-0.394409571365861,0.967036679485888,0.260887972931458,-0.384653549075098,0.949671592008509,0.60997149195785,0.226860833890674,0.979180442953242,0.155297580563336,-0.798323545915668,0.998682844793179,0.0772755032307109,-0.838882861697435,5.00131670588368e-12,1.25771827131489e-15,-2.47721602022902,RAD50.15.22.m.47579,protein
0.979445546193914,0.245178192143499,-0.401464328899811,0.967036679485888,0.350740216982545,-0.421672738505904,0.949671592008509,0.419325051196672,-0.550746744772878,0.979180442953242,0.123698589311497,-1.27225473424808,0.998682844793179,0.0215768724494652,-1.5048819345095,3.95785815545027e-12,4.97655998422012e-16,-3.34156092087145,RAD50.16.22.m.50235,protein
0.979445546193914,0.164487386847374,-0.516400095744471,0.967036679485888,0.735537625699683,-0.154786007176503,0.983037974432137,0.953299607215771,-0.0361735719431202,0.979180442953242,0.253489678311759,-0.824795757276858,0.998682844793179,0.489016190149896,-0.461813212617611,9.45738896213427e-07,6.79515911126881e-10,-2.44265879819265,CENPF,protein
