S3-Protein,0,3,5,7,9,11,13,15
CHOYP_PHUM_PHUM174820.1.1|m.57391,0.5,0,0,0,0,0,0,0.5
CHOYP_PTPRZ.4.9|m.21524,0,0,0,0.5,0,0,0,0
CHOYP_RM23.1.1|m.173,0.5,0.5,0,0,0,0,0,0
CHOYP_UB2D2.1.1|m.56387,0,0,0,0,0.5,0,0,0
CHOYP_ACSF3.1.1|m.14825,1,0.5,0,0,0,0,0,0
CHOYP_AGAP_AGAP000232.1.1|m.1999,1,0.5,0,0,0,0,0,0
CHOYP_ARIP4.3.3|m.33366,0,0,0,0,0,0.5,0,0
CHOYP_FCHO2.1.1|m.46242,0,0.5,0,0,0,0,0,0
CHOYP_GLMN.1.1|m.17085,0.5,0,0.5,0,0,0,0,0
CHOYP_ISCA1.1.2|m.17578,0,0,0,0,0,0,0.5,0
CHOYP_LDBPK_300810.1.1|m.29406,0,0,0,0,0,0,0.5,0
CHOYP_LOC100017222.1.1|m.19930,0,0,0.5,0,0,0,0,0
CHOYP_LOC100208023.8.8|m.49917,0,0,0,0.5,0,0,0,0
CHOYP_LOC100367326.1.1|m.56733,0.5,0,0,0,0,0,0,0.5
CHOYP_LOC100369754.6.10|m.53352,0,0,0,0,0.5,0,0,0
CHOYP_LOC100376274.7.7|m.64553,0,0.5,0,0,0,0,0,0
CHOYP_LOC101064472.1.1|m.66819,0,0,0,0.5,0,0,0,0
CHOYP_LOC581748.1.1|m.47690,0,0,0,0.5,0,0,0,0
CHOYP_PLXA2.1.3|m.17630,0,0,0,0,0,0,0,0.5
CHOYP_AASI_1435.28.35|m.60443,0.5,0,0,0,0.5,0,0,0
CHOYP_BRAFLDRAFT_121259.1.1|m.2411,0.5,0,0,0.5,0,0,0,0
CHOYP_BRAFLDRAFT_165799.1.1|m.33332,0,0.5,0,0,0,0,0,0
CHOYP_CML1.1.1|m.30763,1,0.5,0,0,0,0,0,0
CHOYP_CTU2.1.1|m.43200,0,0,0,0.5,0,0,0,0
CHOYP_DDX58.9.9|m.62757,1,0.5,0,0,0,0,0,0
CHOYP_ELOV4.3.3|m.64203,0,0,0,0.5,0,0,0,0
CHOYP_EXC6B.1.1|m.38489,0,0,0,0,0,0.5,0,0
CHOYP_FGL1.1.6|m.30450,0,0,0,0,0,0,0.5,0
CHOYP_FIBP.1.1|m.36402,0,0,0,0,0,0.5,0,0
CHOYP_LOC100367880.1.1|m.12770,0,0,0.5,0,0,0,0,0
CHOYP_LOC100369290.1.1|m.66929,0,0,0,0,0,0,0,0.5
CHOYP_LOC100375838.1.1|m.39473,0,0,0,0,0,0.5,0,0
CHOYP_LOC100640260.1.2|m.21931,1.5,0.5,0,0,0,0,0,0
CHOYP_LOC100645183.1.1|m.53488,0,0,0,0,0.5,0,0,0
CHOYP_LOC100703956.1.1|m.31550,0,0,0,0,0,0,0.5,0
CHOYP_LOC101162499.1.1|m.47400,0,0.5,0,0,0,0,0,0
CHOYP_LOC589839.1.1|m.29309,0,0.5,0,0,0,0,0,0
CHOYP_MYO22.2.2|m.24750,0,0,0,0,0,0.5,0,0
CHOYP_NEMVEDRAFT_V1G168923.1.1|m.29344,0,0,0,0,0,0,0,0.5
CHOYP_PCS-1.1.1|m.8305,0,0,0,0,0,0,0.5,0
CHOYP_PTPRA.2.22|m.3118,0,0,0,0,0,0,0,0.5
CHOYP_PTPRA.9.22|m.46545,0,0,0,0,0,0.5,0,0
CHOYP_PTPRT.6.45|m.24275,0.5,0,0,0,0,0.5,0,0
CHOYP_TBB2.2.2|m.53001,0,0,0,0,0,0,0.5,0
CHOYP_TDRD1.1.1|m.34821,0,0,0,0,0,0,0,0.5
CHOYP_contig_047066|m.55375,0,0,0,0.5,0,0,0,0
CHOYP_ACBD5.1.2|m.16744,0,0,0.5,0,0,0,0,0
CHOYP_BRAFLDRAFT_74594.2.3|m.1285,0,0,0,0,0,0.5,0,0
CHOYP_BRAFLDRAFT_91316.1.1|m.46558,1,0,0,0,0,0.5,0,0
CHOYP_BRAFLDRAFT_92410.1.1|m.36946,0,0,0,0,0,0,0.5,0
CHOYP_COPA.1.1|m.31889,0,0,0,0,0.5,0,0,0
CHOYP_DTX3L.2.4|m.51200,1,0,0,0,0,0,0.5,0
CHOYP_LOC100121999.3.4|m.54805,0.5,0,0,0,0,0.5,0,0
CHOYP_LOC100369929.1.5|m.32680,0,0,0.5,0,0,0,0,0
CHOYP_LOC100375647.1.2|m.39652,0,0,0,0,0,0.5,0,0
CHOYP_LOC100376296.1.1|m.36837,0,0,0,0,0,0,0.5,0
CHOYP_LOC100564140.2.2|m.10031,0,0,0.5,0,0,0,0,0
CHOYP_LOC755594.5.6|m.54446,0,0,0,0,0.5,0,0,0
CHOYP_MANL.2.9|m.16934,0,0,0,0,0,0.5,0,0
CHOYP_NEMVEDRAFT_V1G244077.1.1|m.14957,0,0,0.5,0,0,0,0,0
CHOYP_PCDH9.4.5|m.58558,0,0,0,0,0,0.5,0,0
CHOYP_RN213.6.13|m.42268,0,0,0,0.5,0,0,0,0
CHOYP_SRCR12.1.1|m.53668,0,0,0,0,0.5,0,0,0
CHOYP_STIM1.1.1|m.13316,0,0,0,0,0,0,0.5,0
CHOYP_TIAP2.12.13|m.62840,1.5,0,0,0,0,0,0,0.5
CHOYP_BRAFLDRAFT_126480.1.1|m.31307,0,0,0,0,0,0,0,0.5
CHOYP_BRAFLDRAFT_128345.1.1|m.9897,1,0.5,0,0,0,0,0,0
CHOYP_BRAFLDRAFT_80577.2.6|m.24330,0,0,0,0,0,0,0.5,0
CHOYP_CTRA.1.2|m.26705,4.5,0.5,0,0,0,0,0,0
CHOYP_DGRI_GH24618.1.2|m.1995,0,0,0,0,0.5,0,0,0
CHOYP_DMOJ_GI18925.1.1|m.37775,0.5,0,0,0,0,0,0.5,0
CHOYP_ENPP3.1.1|m.13519,0,0,0,0,0,0,0,0.5
CHOYP_IVBI.2.2|m.67049,0.5,0.5,0,0,0,0,0,0
CHOYP_KI21A.1.2|m.43900,0.5,0,0,0.5,0,0,0,0
CHOYP_LOC100083076.1.1|m.35327,0,0,0,0,0,0.5,0,0
CHOYP_LOC100368715.1.3|m.31823,0,0,0,0,0,0.5,0,0
CHOYP_LOC100637925.1.4|m.34491,0,0,0,0,0,0.5,0,0
CHOYP_LOC100877549.1.1|m.8321,0,0.5,0,0,0,0,0,0
CHOYP_LOC101068378.2.3|m.20090,0,0.5,0,0,0,0,0,0
CHOYP_LOC590657.1.1|m.634,0.5,0,0,0,0,0.5,0,0
CHOYP_SAC1.1.1|m.40164,0.5,0,0,0,0,0,0,0.5
CHOYP_TBL2.1.1|m.29917,0,0,0,0,0,0,0.5,0
CHOYP_UBE2Z.1.1|m.61760,0,0.5,0,0,0,0,0,0
CHOYP_YTDC1.1.2|m.56405,0,0,0,0,0,0.5,0,0
CHOYP_BRAFLDRAFT_57175.1.1|m.7616,0,0,0,0,0,0.5,0,0
CHOYP_BRAFLDRAFT_57788.8.10|m.49717,0,0,0,0,0,0.5,0,0
CHOYP_BRAFLDRAFT_82426.1.20|m.8067,0,0,0,0.5,0,0,0,0
CHOYP_BRAFLDRAFT_92084.1.1|m.10643,1,0,0,0.5,0,0,0,0
CHOYP_CALM.31.50|m.48469,0,0.5,0,0,0,0,0,0
CHOYP_COL6A6.1.2|m.39071,0,0,0,0.5,0,0,0,0
CHOYP_FYNA.1.1|m.63901,0,0,0,0,0,0,0,0.5
CHOYP_ISCW_ISCW007303.1.1|m.42263,0,0,0,0,0,0,0.5,0
CHOYP_LOC100371830.5.6|m.55811,0,0,0.5,0,0,0,0,0
CHOYP_LOC100373083.2.2|m.26841,0,0,0,0.5,0,0,0,0
CHOYP_LOC100373178.1.1|m.61012,0,0,0,0,0.5,0,0,0
CHOYP_LOC100375831.1.1|m.24502,0.5,0,0,0,0.5,0,0,0
CHOYP_LOC100566968.1.1|m.15268,0,0,0,0,0,0,0.5,0
CHOYP_LOC100631809.1.2|m.30895,0.5,0.5,0,0,0,0,0,0
CHOYP_LOC101064384.1.1|m.19175,0,0,0,0,0.5,0,0,0
CHOYP_LOC552662.1.1|m.15078,0,0,0,0,0,0.5,0,0
CHOYP_LOC585638.1.1|m.10100,0,0.5,0,0,0,0,0,0
CHOYP_MED7.1.1|m.48813,0,0.5,0,0,0,0,0,0
CHOYP_MERL.1.1|m.1067,0.5,0,0,0,0,0,0.5,0
CHOYP_PHUM_PHUM378040.1.1|m.15341,0,0.5,0,0,0,0,0,0
CHOYP_TRPM3.1.7|m.9000,0.5,0,0,0,0,0.5,0,0
CHOYP_AAEL_AAEL000057.1.1|m.36013,0,0,0,0,0.5,0,0,0
CHOYP_AAEL_AAEL003853.1.2|m.39529,0,0,0,0,0,0.5,0,0
CHOYP_BRAFLDRAFT_130685.1.1|m.63499,1.5,0.5,0,0,0,0,0,0
CHOYP_BRAFLDRAFT_204357.1.1|m.62329,0.5,0.5,0,0,0,0,0,0
CHOYP_BRAFLDRAFT_268308.1.1|m.17043,0,0,0,0,0,0,0,0.5
CHOYP_CP3AO.1.1|m.63459,0,0,0.5,0,0,0,0,0
CHOYP_LOC100176799.1.1|m.3132,0,0,0,0,0,0,0,0.5
CHOYP_LOC100366797.1.3|m.20765,0,0,0,0.5,0,0,0,0
CHOYP_LOC100367084.12.22|m.48659,0.5,0.5,0,0,0,0,0,0
CHOYP_LOC100367266.1.1|m.10803,0,0,0,0,0.5,0,0,0
CHOYP_LOC100465916.1.1|m.44328,0,0,0,0,0.5,0,0,0
CHOYP_LOC583253.1.1|m.11773,0,0,0,0,0,0,0,0.5
CHOYP_LOC587136.1.3|m.7607,0,0,0.5,0,0,0,0,0
CHOYP_LRP6.1.6|m.878,0,0,0,0,0,0.5,0,0
CHOYP_LSAMP.1.1|m.36104,0,0,0,0,0,0.5,0,0
CHOYP_NEO1.3.3|m.61836,0,0,0,0,0,0,0.5,0
CHOYP_OCA2.1.1|m.46084,0,0,0,0,0,0,0,0.5
CHOYP_PGPS1.1.1|m.10148,0,0.5,0,0,0,0,0,0
CHOYP_TMC3.1.1|m.4078,0,0,0,0.5,0,0,0,0
CHOYP_BRAFLDRAFT_91062.1.1|m.77,0,0.5,0,0,0,0,0,0
CHOYP_FGFR2.1.3|m.20151,0,0.5,0,0,0,0,0,0
CHOYP_LOC100367242.1.2|m.48297,0,0,0,0,0.5,0,0,0
CHOYP_LOC100368410.2.2|m.44510,0,0.5,0,0,0,0,0,0
CHOYP_LOC100372392.4.8|m.31087,1,0.5,0,0,0,0,0,0
CHOYP_LOC100375491.1.1|m.11693,0,0.5,0,0,0,0,0,0
CHOYP_LOC100708199.6.6|m.57028,0,0.5,0,0,0,0,0,0
CHOYP_LOC100888253.1.1|m.18761,0.5,0,0,0,0,0.5,0,0
CHOYP_LOC101065149.1.1|m.49591,0,0,0,0,0,0.5,0,0
CHOYP_LOC579946.20.24|m.55163,0,0,0,0,0,0,0,0.5
CHOYP_MB21L.1.1|m.35723,0,0,0,0.5,0,0,0,0
CHOYP_MCA3A.1.2|m.24375,0.5,0,0,0,0.5,0,0,0
CHOYP_METK1.2.2|m.65101,0,0,0,0,0,0,0,0.5
CHOYP_NEMVEDRAFT_V1G171044.1.1|m.44527,0,0,0,0,0.5,0,0,0
CHOYP_PPR37.1.1|m.27483,0,0,0.5,0,0,0,0,0
CHOYP_RREB1.1.1|m.11945,0.5,0,0.5,0,0,0,0,0
CHOYP_RS7.5.9|m.38700,0,0.5,0,0,0,0,0,0
CHOYP_STERM_3136.1.1|m.53971,0,0,0.5,0,0,0,0,0
CHOYP_TRM5.1.1|m.24347,0,0.5,0,0,0,0,0,0
CHOYP_AAEL_AAEL007549.1.1|m.13827,0,0.5,0,0,0,0,0,0
CHOYP_AAEL_AAEL013635.1.1|m.54371,0,0,0,0,0,0,0,0.5
CHOYP_BRAFLDRAFT_74594.3.3|m.1992,0,0,0.5,0,0,0,0,0
CHOYP_BRAFLDRAFT_91321.10.10|m.59301,0.5,0,0,0,0.5,0,0,0
CHOYP_CAN8.1.2|m.21091,0,0,0,0,0.5,0,0,0
CHOYP_DEP1A.1.1|m.50111,0,0,0,0,0,0.5,0,0
CHOYP_DSPP.5.8|m.37255,0,0,0,0,0,0.5,0,0
CHOYP_HES1.2.3|m.27001,0,0,0,0,0,0,0.5,0
CHOYP_ISCW_ISCW013556.1.1|m.26406,0,0,0.5,0,0,0,0,0
CHOYP_LOC100178916.1.1|m.26391,0,0,0,0,0,0.5,0,0
CHOYP_LOC100552730.1.1|m.18699,0,0.5,0,0,0,0,0,0
CHOYP_LOC100650613.1.1|m.10270,0,0,0.5,0,0,0,0,0
CHOYP_LOC100692894.1.1|m.10137,0,0,0,0,0,0.5,0,0
CHOYP_LOC100700188.1.1|m.30931,0,0.5,0,0,0,0,0,0
CHOYP_LOC100889837.2.2|m.31074,0,0,0,0,0,0,0,0.5
CHOYP_LOC581452.3.4|m.41000,0,0,0.5,0,0,0,0,0
CHOYP_LOC581927.9.27|m.31886,0,0.5,0,0,0,0,0,0
CHOYP_NEMVEDRAFT_V1G201552.1.6|m.2876,0,0,0,0,0,0,0,0.5
CHOYP_Y118.1.1|m.30002,0.5,0,0,0,0,0.5,0,0
CHOYP_ZN583.1.2|m.8418,0,0,0,0,0,0,0,0.5
CHOYP_AGAP_AGAP006810.1.2|m.12514,0,0,0.5,0,0,0,0,0
CHOYP_ALG1.1.1|m.40067,0,0,0,0.5,0,0,0,0
CHOYP_ARH.2.2|m.25884,0.5,0,0.5,0,0,0,0,0
CHOYP_ASGR2.1.4|m.4187,0,0,0,0,0,0,0,0.5
CHOYP_BRAFLDRAFT_118043.1.1|m.26278,0,0,0,0.5,0,0,0,0
CHOYP_BRAFLDRAFT_124240.1.1|m.8573,0,0.5,0,0,0,0,0,0
CHOYP_CPIPJ_CPIJ004440.1.1|m.62518,0.5,0,0,0,0,0,0.5,0
CHOYP_DGRI_GH19122.1.1|m.1378,0,0,0,0,0.5,0,0,0
CHOYP_DRPR.2.2|m.62931,0,0,0,0.5,0,0,0,0
CHOYP_LOC100706747.1.1|m.14818,0.5,0.5,0,0,0,0,0,0
CHOYP_LOC101175542.1.1|m.39653,0,0,0,0,0,0,0.5,0
CHOYP_MEG10.79.91|m.59237,0.5,0,0,0,0.5,0,0,0
CHOYP_MEG10.9.91|m.20215,0,0,0,0,0,0,0,0.5
CHOYP_NT5M.1.1|m.6188,0,0,0,0.5,0,0,0,0
CHOYP_OCTC.1.1|m.31819,0,0,0,0.5,0,0,0,0
CHOYP_SI_DKEYP-75B4.10.2.2|m.54469,0.5,0,0,0,0.5,0,0,0
CHOYP_SPR.2.3|m.21888,0,0,0,0.5,0,0,0,0
CHOYP_STX18.2.2|m.51179,0,0,0,0,0,0,0,0.5
CHOYP_TRIADDRAFT_21078.2.2|m.64279,0,0,0,0,0.5,0,0,0
CHOYP_TVAG_012450.7.8|m.63509,0.5,0,0,0.5,0,0,0,0
CHOYP_DPER_GL17448.1.1|m.54836,0,0,0,0,0,0,0.5,0
CHOYP_HERC1.2.2|m.51367,0,0,0,0,0.5,0,0,0
CHOYP_ISCW_ISCW008316.1.3|m.11997,0,0,0,0,0,0,0,0.5
CHOYP_LOC100369488.1.1|m.10559,0.5,0,0,0.5,0,0,0,0
CHOYP_LOC100372601.1.1|m.13567,0,0,0,0.5,0,0,0,0
CHOYP_LOC100880815.3.7|m.45911,0,0.5,0,0,0,0,0,0
CHOYP_LOC100888299.1.3|m.3738,0,0.5,0,0,0,0,0,0
CHOYP_MEGF6.44.59|m.47511,0.5,0,0,0.5,0,0,0,0
CHOYP_NEMVEDRAFT_V1G236653.1.1|m.59422,1,0,0,0,0,0,0,0.5
CHOYP_PHC2.1.1|m.48379,0.5,0.5,0,0,0,0,0,0
CHOYP_PPIL2.1.1|m.55184,0,0.5,0,0,0,0,0,0
CHOYP_TITIN.4.19|m.19569,0,0,0,0,0.5,0,0,0
CHOYP_TLR6.1.2|m.24581,0,0,0,0,0,0,0,0.5
CHOYP_TVAG_313830.1.4|m.32667,0,0,0.5,0,0,0,0,0
CHOYP_BRAFLDRAFT_224574.18.18|m.65591,0,0,0,0,0,0.5,0,0
CHOYP_CYIIB.2.2|m.64545,0,0,0,0,0.5,0,0,0
CHOYP_EFTUD1.1.1|m.10474,0,0,0,0,0,0,0,0.5
CHOYP_GPAT4.1.1|m.56178,0.5,0,0,0,0,0.5,0,0
CHOYP_ITB1.2.4|m.24270,0,0,0,0.5,0,0,0,0
CHOYP_LOC100117425.1.1|m.1256,0.5,0,0,0,0,0.5,0,0
CHOYP_LOC100146233.1.1|m.36400,0,0,0,0,0.5,0,0,0
CHOYP_LOC100560904.1.1|m.37479,0,0,0,0,0,0,0,0.5
CHOYP_LOC756946.1.1|m.49284,0,0,0,0,0.5,0,0,0
CHOYP_MEGF6.48.59|m.51016,0.5,0,0,0,0,0.5,0,0
CHOYP_PTPRG.2.3|m.61939,0,0,0.5,0,0,0,0,0
CHOYP_PTPRT.26.45|m.52045,0,0.5,0,0,0,0,0,0
CHOYP_RM22.1.1|m.63127,0,0,0,0,0.5,0,0,0
CHOYP_SC5A9.3.5|m.27017,0,0,0,0.5,0,0,0,0
CHOYP_TSP_07884.1.1|m.41175,0,0,0,0,0,0,0,0.5
CHOYP_ARHGEF3.1.1|m.13898,0.5,0,0,0,0,0,0.5,0
CHOYP_BRAFLDRAFT_118210.1.1|m.51280,0,0,0,0,0.5,0,0,0
CHOYP_BRAFLDRAFT_131608.1.1|m.44249,0,0,0,0,0.5,0,0,0
CHOYP_BRAFLDRAFT_68915.2.7|m.3908,0,0,0,0,0.5,0,0,0
CHOYP_BRAFLDRAFT_92908.1.1|m.36182,0.5,0,0,0.5,0,0,0,0
CHOYP_CAOG_01182.1.1|m.8019,1,0.5,0,0,0,0,0,0
CHOYP_DICPUDRAFT_147269.1.1|m.34818,0,0.5,0,0,0,0,0,0
CHOYP_DPOG1.1.1|m.35597,0,0,0,0,0,0,0,0.5
CHOYP_ISCW_ISCW000642.1.1|m.4065,0,0,0,0.5,0,0,0,0
CHOYP_ISCW_ISCW020054.1.1|m.58472,0,0,0,0,0,0,0,0.5
CHOYP_LOC100162439.1.1|m.19182,0.5,0.5,0,0,0,0,0,0
CHOYP_LOC100533220.2.2|m.13989,0,0,0,0,0,0,0.5,0
CHOYP_LOC575944.3.5|m.24887,0,0,0,0,0,0,0.5,0
CHOYP_MED17.1.1|m.1678,0,0,0,0,0.5,0,0,0
CHOYP_NEMVEDRAFT_V1G141380.2.4|m.8974,0,0,0,0,0,0,0,0.5
CHOYP_NEMVEDRAFT_V1G193373.1.2|m.19292,0,0,0,0,0,0.5,0,0
CHOYP_NEMVEDRAFT_V1G218914.4.4|m.62116,0,0,0,0,0,0.5,0,0
CHOYP_PAT3.4.4|m.54228,0,0,0,0,0,0.5,0,0
CHOYP_PHUM_PHUM516040.1.1|m.55603,0,0.5,0,0,0,0,0,0
CHOYP_PLB1.1.1|m.16558,0,0,0.5,0,0,0,0,0
CHOYP_USH1C.1.1|m.30582,0,0,0,0,0,0.5,0,0
CHOYP_VP13D.2.3|m.58593,0,0,0,0,0,0.5,0,0
CHOYP_BRAFLDRAFT_214790.1.1|m.15955,0,0,0,0,0.5,0,0,0
CHOYP_F134C.1.1|m.51074,0,0,0,0,0,0,0,0.5
CHOYP_HXD3.1.1|m.40287,0,0,0,0,0,0,0.5,0
CHOYP_ISCW_ISCW013810.2.2|m.19882,0.5,0,0,0,0,0.5,0,0
CHOYP_LOC100061302.1.1|m.47172,0.5,0,0,0,0.5,0,0,0
CHOYP_LOC100178700.1.1|m.37554,0,0,0,0,0.5,0,0,0
CHOYP_LOC100695438.1.1|m.8594,0,0,0,0,0.5,0,0,0
CHOYP_LOC100892150.1.1|m.10319,0,0,0.5,0,0,0,0,0
CHOYP_LOC101158923.1.2|m.27410,0,0,0.5,0,0,0,0,0
CHOYP_LOC562156.1.2|m.16403,0.5,0.5,0,0,0,0,0,0
CHOYP_LOC578599.8.8|m.57682,0,0,0,0,0.5,0,0,0
CHOYP_MTBP.1.1|m.17026,0,0,0,0,0,0,0,0.5
CHOYP_NEMVEDRAFT_V1G246622.1.1|m.24513,0,0,0,0,0,0,0,0.5
CHOYP_OSGI2.1.1|m.11055,0,0,0.5,0,0,0,0,0
CHOYP_PHUM_PHUM135440.1.1|m.40573,0,0,0.5,0,0,0,0,0
CHOYP_TTL11.1.1|m.51011,0,0,0.5,0,0,0,0,0
CHOYP_AGAP_AGAP013102.1.1|m.50186,0,0,0,0,0.5,0,0,0
CHOYP_BRAFLDRAFT_131216.1.1|m.8822,0,0,0,0,0.5,0,0,0
CHOYP_BRAFLDRAFT_215208.1.1|m.40012,0,0,0,0.5,0,0,0,0
CHOYP_BRAFLDRAFT_261940.2.2|m.53422,0,0,0,0,0,0,0,0.5
CHOYP_CPIPJ_CPIJ005489.1.1|m.43655,0,0,0,0,0,0.5,0,0
CHOYP_CS081.1.1|m.48577,0,0,0,0.5,0,0,0,0
CHOYP_DICER.1.3|m.9936,0,0,0.5,0,0,0,0,0
CHOYP_HHEX.2.2|m.19527,0,0.5,0,0,0,0,0,0
CHOYP_LOC100374272.6.6|m.62213,0,0,0,0,0,0.5,0,0
CHOYP_LOC101161108.1.1|m.52561,0,0.5,0,0,0,0,0,0
CHOYP_LOC585734.1.1|m.36212,0,0,0,0,0,0.5,0,0
CHOYP_LTV1.1.1|m.19482,0,0.5,0,0,0,0,0,0
CHOYP_PRKN2.1.1|m.54903,0,0,0,0,0.5,0,0,0
CHOYP_ATS20.2.2|m.52571,0,0,0,0.5,0,0,0,0
CHOYP_BRK1.1.3|m.12345,0,0,0,0,0,0,0,0.5
CHOYP_CEP89.1.2|m.14339,0,0.5,0,0,0,0,0,0
CHOYP_CTK2.3.3|m.51999,0,0,0,0,0,0,0.5,0
CHOYP_ERR3.1.1|m.25316,0,0,0,0,0.5,0,0,0
CHOYP_ISCW_ISCW015061.1.1|m.51,1,0,0,0,0.5,0,0,0
CHOYP_KLHL7.1.1|m.9444,0,0,0,0,0,0,0.5,0
CHOYP_LOC100313668.2.6|m.31487,0,0,0,0,0,0,0.5,0
CHOYP_LOC100370187.1.1|m.8872,0,0,0,0,0.5,0,0,0
CHOYP_LOC100371503.1.1|m.62767,0,0,0,0,0,0,0,0.5
CHOYP_LOC100698638.1.1|m.45171,0,0,0,0,0.5,0,0,0
CHOYP_LOC100900939.1.1|m.15284,2,0,0,0,0.5,0,0,0
CHOYP_LOC586953.1.1|m.19600,0,0,0,0,0,0.5,0,0
CHOYP_MTNB.1.1|m.16051,0,0,0,0,0,0.5,0,0
CHOYP_NFX1.1.2|m.13487,0,0,0.5,0,0,0,0,0
CHOYP_OTX5B.1.1|m.10054,0.5,0.5,0,0,0,0,0,0
CHOYP_PHUM_PHUM169900.2.2|m.61606,0,0.5,0,0,0,0,0,0
CHOYP_PTPRK.8.20|m.8333,0,0,0,0,0,0,0.5,0
CHOYP_PTPRT.12.45|m.39573,0.5,0,0.5,0,0,0,0,0
CHOYP_BRAFLDRAFT_226942.1.1|m.49751,0,0,0,0,0,0.5,0,0
CHOYP_CO6A6.3.3|m.51505,0,0,0,0,0,0,0,0.5
CHOYP_GMCLL.1.1|m.15031,0,0,0,0,0,0.5,0,0
CHOYP_IKZF.1.1|m.55498,0,0,0,0.5,0,0,0,0
CHOYP_LOC100366965.1.2|m.40982,0,0.5,0,0,0,0,0,0
CHOYP_LOC100377220.1.1|m.36306,0,0,0,0.5,0,0,0,0
CHOYP_LOC100902628.1.1|m.1200,0,0,0,0,0,0,0.5,0
CHOYP_LOC586471.1.1|m.8913,0,0.5,0,0,0,0,0,0
CHOYP_NEMVEDRAFT_V1G218264.11.14|m.51529,0,0,0,0,0.5,0,0,0
CHOYP_NEMVEDRAFT_V1G246111.1.2|m.45249,0,0,0,0,0.5,0,0,0
CHOYP_NEMVEDRAFT_V1G92762.1.1|m.1253,0,0,0,0,0,0,0.5,0
CHOYP_PHUM_PHUM244880.1.2|m.691,0,0.5,0,0,0,0,0,0
CHOYP_POPTRDRAFT_1091519.1.1|m.56854,0,0,0,0,0,0.5,0,0
CHOYP_TTC14.1.1|m.54084,0.5,0,0,0,0,0.5,0,0
CHOYP_ZEB2.1.1|m.29733,0.5,0,0.5,0,0,0,0,0
CHOYP_contig_006299|m.7138,0,0,0,0.5,0,0,0,0
