Var1,Var2,value,type
GO:0048703,GO:0048570,0.725023973221836,term-term
GO:0030544,GO:0031072,0.915845428800232,term-term
GO:0051568,GO:0006338,0.703462937324308,term-term
GO:0006334,GO:0006338,0.787039659177554,term-term
GO:0006325,GO:0006338,0.868843701472243,term-term
GO:0005178,GO:0070052,0.725023973221836,term-term
GO:0005518,GO:0070052,0.948503795098293,term-term
GO:0051015,GO:0070052,0.725023973221836,term-term
GO:0044877,GO:0070052,0.796017766135762,term-term
GO:0004683,GO:0016740,0.710434593303747,term-term
GO:0004373,GO:0016740,0.710434593303747,term-term
GO:0004364,GO:0016740,0.710434593303747,term-term
GO:0004054,GO:0016740,0.710434593303747,term-term
GO:0004127,GO:0016740,0.710434593303747,term-term
GO:0004842,GO:0016740,0.710434593303747,term-term
GO:0004674,GO:0016740,0.789458639439295,term-term
GO:0004550,GO:0016740,0.710434593303747,term-term
GO:0008173,GO:0016740,0.710434593303747,term-term
GO:0016210,GO:0016740,0.710434593303747,term-term
GO:0016783,GO:0016740,0.710434593303747,term-term
GO:0004048,GO:0016740,0.710434593303747,term-term
GO:0004673,GO:0016740,0.710434593303747,term-term
GO:0048188,GO:0016604,0.845511385294878,term-term
GO:0016607,GO:0016604,0.948503795098293,term-term
GO:0006457,GO:0061077,0.915845428800232,term-term
GO:0042026,GO:0061077,0.8447554003178,term-term
GO:0001558,GO:0040018,0.782831844562643,term-term
GO:0061052,GO:0040018,0.80410312595842,term-term
GO:0042742,GO:0050829,0.891415922281321,term-term
GO:0009617,GO:0050829,0.871695262422377,term-term
GO:0050832,GO:0050829,0.74680696329701,term-term
GO:0000187,GO:0045901,0.70615468893763,term-term
GO:0001934,GO:0045901,0.782831844562643,term-term
GO:0006417,GO:0045901,0.827773347301036,term-term
GO:0010998,GO:0045901,0.70615468893763,term-term
GO:0070374,GO:0045901,0.70615468893763,term-term
GO:0045727,GO:0045901,0.891415922281321,term-term
GO:0045944,GO:0045901,0.74680696329701,term-term
GO:0048188,GO:0070449,0.80410312595842,term-term
GO:0016607,GO:0070449,0.80410312595842,term-term
GO:0016604,GO:0070449,0.845511385294878,term-term
GO:0001868,GO:0060134,0.70615468893763,term-term
GO:0039502,GO:0060134,0.80410312595842,term-term
GO:0039580,GO:0060134,0.80410312595842,term-term
GO:0002376,GO:0002262,0.840595822987555,term-term
GO:0001894,GO:0002262,0.731394888551744,term-term
GO:0007275,GO:0007552,0.871695262422377,term-term
GO:0009792,GO:0007552,0.812355235019006,term-term
GO:0043009,GO:0007552,0.772570772231122,term-term
GO:0000162,GO:0006221,0.716793218071379,term-term
GO:0006777,GO:0006221,0.765580833985881,term-term
GO:0015986,GO:0006221,0.855053797000499,term-term
GO:0006412,GO:0006221,0.729957833594948,term-term
GO:0006368,GO:0006221,0.731394888551744,term-term
GO:0006183,GO:0006221,0.809654183062271,term-term
GO:0042776,GO:0006221,0.809654183062271,term-term
GO:0006096,GO:0006221,0.716793218071379,term-term
GO:0006228,GO:0006221,0.915845428800232,term-term
GO:0006352,GO:0006221,0.731394888551744,term-term
GO:0006241,GO:0006221,0.915845428800232,term-term
GO:0006165,GO:0006221,0.75698585346406,term-term
GO:0006468,GO:0006221,0.7220833365484,term-term
GO:0006207,GO:0006221,0.871772079723844,term-term
GO:0006734,GO:0006221,0.716793218071379,term-term
GO:0000162,GO:0070981,0.8447554003178,term-term
GO:0006094,GO:0070981,0.772570772231122,term-term
GO:0019510,GO:0070981,0.725023973221836,term-term
GO:0006541,GO:0070981,0.80410312595842,term-term
GO:0006429,GO:0070981,0.80410312595842,term-term
GO:0033353,GO:0070981,0.8447554003178,term-term
GO:0019853,GO:0070981,0.8447554003178,term-term
GO:0003954,GO:0047134,0.785264687700975,term-term
GO:0004362,GO:0047134,0.90205156297921,term-term
GO:0015035,GO:0047134,0.725023973221836,term-term
GO:0033743,GO:0047134,0.725023973221836,term-term
GO:0008137,GO:0047134,0.74680696329701,term-term
GO:0033745,GO:0047134,0.725023973221836,term-term
GO:0018549,GO:0047134,0.725023973221836,term-term
GO:0005840,GO:0015934,0.772406281157726,term-term
GO:0022627,GO:0015934,0.845511385294878,term-term
GO:0016282,GO:0015934,0.709362825215592,term-term
GO:0042788,GO:0015934,0.709362825215592,term-term
GO:0022625,GO:0015934,0.948503795098293,term-term
GO:0030688,GO:0015934,0.709362825215592,term-term
GO:0022626,GO:0015934,0.709362825215592,term-term
GO:0015935,GO:0015934,0.891415922281321,term-term
GO:0001666,GO:0009650,0.725017990107071,term-term
GO:0009408,GO:0009650,0.725017990107071,term-term
GO:0004867,GO:0030234,0.778661541441698,term-term
GO:0004869,GO:0030234,0.828199549238,term-term
GO:0005094,GO:0030234,0.778661541441698,term-term
GO:0004864,GO:0030234,0.778661541441698,term-term
GO:0030414,GO:0030234,0.904247011654433,term-term
GO:0008191,GO:0030234,0.778661541441698,term-term
GO:0005096,GO:0030234,0.778661541441698,term-term
GO:0003073,GO:0008217,0.948503795098293,term-term
GO:0004090,GO:0030060,0.74680696329701,term-term
GO:0004450,GO:0030060,0.74680696329701,term-term
GO:0016616,GO:0030060,0.855053797000499,term-term
GO:0047021,GO:0030060,0.74680696329701,term-term
GO:0050221,GO:0030060,0.74680696329701,term-term
GO:0005783,GO:0005773,0.75698585346406,term-term
GO:0005764,GO:0005773,0.948503795098293,term-term
GO:0005978,GO:0055114,0.855053797000499,term-term
GO:0006120,GO:0055114,0.855053797000499,term-term
GO:0006123,GO:0055114,0.855053797000499,term-term
GO:0019379,GO:0055114,0.855053797000499,term-term
GO:0006869,GO:0033344,0.891415922281321,term-term
GO:0015031,GO:0033344,0.764380694999684,term-term
GO:0006886,GO:0033344,0.747536286400697,term-term
GO:0030301,GO:0033344,0.915845428800232,term-term
GO:0032367,GO:0033344,0.8447554003178,term-term
GO:0098556,GO:0009897,0.90205156297921,term-term
GO:0010998,GO:0018105,0.772570772231122,term-term
GO:0006096,GO:0018105,0.725023973221836,term-term
GO:0006165,GO:0018105,0.762359956305517,term-term
GO:0006468,GO:0018105,0.871695262422377,term-term
GO:0006479,GO:0018105,0.705156868957467,term-term
GO:0031514,GO:0030425,0.706775243770761,term-term
GO:0005929,GO:0030425,0.747350421919139,term-term
GO:0042995,GO:0030425,0.828199549238,term-term
GO:0043005,GO:0030425,0.922680602052388,term-term
GO:0000278,GO:0051321,0.8447554003178,term-term
GO:0007049,GO:0051321,0.915845428800232,term-term
GO:0006869,GO:0006614,0.764380694999684,term-term
GO:0042776,GO:0006614,0.70615468893763,term-term
GO:0015031,GO:0006614,0.891415922281321,term-term
GO:0006886,GO:0006614,0.915845428800232,term-term
GO:0030301,GO:0006614,0.747536286400697,term-term
GO:0032367,GO:0006614,0.70615468893763,term-term
GO:0007009,GO:0006614,0.786038054797871,term-term
GO:0005178,GO:1904841,0.725023973221836,term-term
GO:0005518,GO:1904841,0.762359956305517,term-term
GO:0051015,GO:1904841,0.725023973221836,term-term
GO:0044877,GO:1904841,0.796017766135762,term-term
GO:0070052,GO:1904841,0.725023973221836,term-term
GO:0000303,GO:0034614,0.812355235019006,term-term
GO:0000302,GO:0034614,0.922680602052388,term-term
GO:0006979,GO:0034614,0.891198911286747,term-term
GO:0034599,GO:0034614,0.967199488057188,term-term
GO:0051693,GO:0007026,0.888257097504389,term-term
GO:0005874,GO:0005881,0.967199488057188,term-term
GO:0000235,GO:0005881,0.948503795098293,term-term
GO:0001520,GO:0005881,0.785264687700975,term-term
GO:0005882,GO:0005881,0.785264687700975,term-term
GO:0005884,GO:0005881,0.785264687700975,term-term
GO:0000122,GO:0045893,0.719314230921824,term-term
GO:0001934,GO:0045893,0.73507465679036,term-term
GO:0006417,GO:0045893,0.708589924781736,term-term
GO:0045716,GO:0045893,0.709362825215592,term-term
GO:0006355,GO:0045893,0.836745509325725,term-term
GO:0045727,GO:0045893,0.875427026797932,term-term
GO:0045944,GO:0045893,0.948503795098293,term-term
GO:0045901,GO:0045893,0.785264687700975,term-term
GO:0008045,GO:0007411,0.915845428800232,term-term
GO:0007528,GO:0007416,0.8447554003178,term-term
GO:0007282,GO:0008356,0.948503795098293,term-term
GO:0051301,GO:0008356,0.967199488057188,term-term
GO:0070062,GO:0005768,0.716793218071379,term-term
GO:0042470,GO:0005768,0.765580833985881,term-term
GO:1990742,GO:0005768,0.716793218071379,term-term
GO:0019899,GO:0031625,0.756378419984267,term-term
GO:0015031,GO:0008104,0.893152995852688,term-term
GO:0006886,GO:0008104,0.868843701472243,term-term
GO:0006614,GO:0008104,0.787039659177554,term-term
GO:0004683,GO:0009931,0.8447554003178,term-term
GO:0004054,GO:0009931,0.70615468893763,term-term
GO:0004127,GO:0009931,0.70615468893763,term-term
GO:0004674,GO:0009931,0.915845428800232,term-term
GO:0004550,GO:0009931,0.70615468893763,term-term
GO:0004673,GO:0009931,0.80410312595842,term-term
GO:0016740,GO:0009931,0.710434593303747,term-term
GO:0000122,GO:0006357,0.905847228729317,term-term
GO:0000381,GO:0006357,0.729957833594948,term-term
GO:0010629,GO:0006357,0.729963124681576,term-term
GO:0006417,GO:0006357,0.784300635413634,term-term
GO:0006355,GO:0006357,0.929819546479765,term-term
GO:0045727,GO:0006357,0.734767769565777,term-term
GO:0045944,GO:0006357,0.855053797000499,term-term
GO:0045893,GO:0006357,0.787039659177554,term-term
GO:0009877,GO:0009615,0.785264687700975,term-term
GO:0042742,GO:0009615,0.77502243408639,term-term
GO:0009617,GO:0009615,0.789615743290721,term-term
GO:0039502,GO:0009615,0.812355235019006,term-term
GO:0039580,GO:0009615,0.812355235019006,term-term
GO:0003779,GO:0042805,0.729957833594948,term-term
GO:0017022,GO:0042805,0.729957833594948,term-term
GO:0005178,GO:0043021,0.716793218071379,term-term
GO:0005518,GO:0043021,0.75698585346406,term-term
GO:0051015,GO:0043021,0.716793218071379,term-term
GO:0044877,GO:0043021,0.878079444517457,term-term
GO:0043024,GO:0043021,0.915845428800232,term-term
GO:0043022,GO:0043021,0.915845428800232,term-term
GO:0070052,GO:0043021,0.716793218071379,term-term
GO:1904841,GO:0043021,0.716793218071379,term-term
GO:0001932,GO:0010466,0.716642379053243,term-term
GO:0000122,GO:0010466,0.706805257272103,term-term
GO:0001868,GO:0010466,0.837586134289706,term-term
GO:0010629,GO:0010466,0.753522974691423,term-term
GO:0050790,GO:0010466,0.830298477686528,term-term
GO:0070373,GO:0010466,0.731394888551744,term-term
GO:0010951,GO:0010466,0.967199488057188,term-term
GO:0039580,GO:0010466,0.747536286400697,term-term
GO:0031397,GO:0010466,0.731394888551744,term-term
GO:0043086,GO:0010466,0.898815082033528,term-term
GO:0005044,GO:0008329,0.74680696329701,term-term
GO:0019899,GO:0048365,0.756378419984267,term-term
GO:0000226,GO:0099641,0.719314230921824,term-term
GO:0003341,GO:0099641,0.762359956305517,term-term
GO:0006869,GO:0099641,0.764380694999684,term-term
GO:0042776,GO:0099641,0.70615468893763,term-term
GO:0015031,GO:0099641,0.891415922281321,term-term
GO:0006886,GO:0099641,0.915845428800232,term-term
GO:0007017,GO:0099641,0.787039659177554,term-term
GO:0030301,GO:0099641,0.747536286400697,term-term
GO:0060294,GO:0099641,0.725023973221836,term-term
GO:0032367,GO:0099641,0.70615468893763,term-term
GO:0006614,GO:0099641,0.8447554003178,term-term
GO:0008104,GO:0099641,0.787039659177554,term-term
GO:0032880,GO:0034765,0.736636795273999,term-term
GO:0010634,GO:0034765,0.700414691563465,term-term
GO:0016459,GO:0031475,0.891415922281321,term-term
GO:0032982,GO:0031475,0.80410312595842,term-term
GO:0005840,GO:1990904,0.878079444517457,term-term
GO:0022627,GO:1990904,0.796017766135762,term-term
GO:0016282,GO:1990904,0.796017766135762,term-term
GO:0042788,GO:1990904,0.796017766135762,term-term
GO:0022625,GO:1990904,0.796017766135762,term-term
GO:0030688,GO:1990904,0.796017766135762,term-term
GO:0032991,GO:1990904,0.795132497211781,term-term
GO:0022626,GO:1990904,0.796017766135762,term-term
GO:0015935,GO:1990904,0.84589520637227,term-term
GO:0015934,GO:1990904,0.84589520637227,term-term
GO:0000187,GO:0045905,0.70615468893763,term-term
GO:0001934,GO:0045905,0.782831844562643,term-term
GO:0006417,GO:0045905,0.827773347301036,term-term
GO:0010998,GO:0045905,0.70615468893763,term-term
GO:0051693,GO:0045905,0.845511385294878,term-term
GO:0070374,GO:0045905,0.70615468893763,term-term
GO:0045727,GO:0045905,0.891415922281321,term-term
GO:0045944,GO:0045905,0.74680696329701,term-term
GO:0045901,GO:0045905,0.80410312595842,term-term
GO:0007026,GO:0045905,0.80410312595842,term-term
GO:0045893,GO:0045905,0.785264687700975,term-term
GO:0006265,GO:0006268,0.8447554003178,term-term
GO:0008173,GO:0008170,0.789452773114876,term-term
GO:0016740,GO:0008170,0.849045002794502,term-term
GO:0004683,GO:0009041,0.70615468893763,term-term
GO:0004054,GO:0009041,0.70615468893763,term-term
GO:0004127,GO:0009041,0.90205156297921,term-term
GO:0004674,GO:0009041,0.765580833985881,term-term
GO:0004550,GO:0009041,0.90205156297921,term-term
GO:0004673,GO:0009041,0.70615468893763,term-term
GO:0016740,GO:0009041,0.710434593303747,term-term
GO:0009931,GO:0009041,0.70615468893763,term-term
GO:0001501,GO:0072358,0.80410312595842,term-term
GO:0021591,GO:0072358,0.80410312595842,term-term
GO:0007417,GO:0072358,0.80410312595842,term-term
GO:0030041,GO:0007021,0.725023973221836,term-term
GO:0032981,GO:0007021,0.725023973221836,term-term
GO:0006334,GO:0007021,0.706775243770761,term-term
GO:0036159,GO:0007021,0.725023973221836,term-term
GO:0045261,GO:0045259,0.732944885978112,term-term
GO:0045277,GO:0045259,0.732944885978112,term-term
GO:0005753,GO:0045259,0.948503795098293,term-term
GO:0005509,GO:0016532,0.74680696329701,term-term
GO:0000287,GO:0016532,0.74680696329701,term-term
GO:0005507,GO:0016532,0.948503795098293,term-term
GO:0030414,GO:0016532,0.719348105368961,term-term
GO:0046872,GO:0016532,0.855053797000499,term-term
GO:0008270,GO:0016532,0.8447554003178,term-term
GO:0005096,GO:0016532,0.90205156297921,term-term
GO:0030234,GO:0016532,0.778661541441698,term-term
GO:0000187,GO:0032781,0.812355235019006,term-term
GO:0050790,GO:0032781,0.79861891264771,term-term
GO:0010951,GO:0032781,0.782831844562643,term-term
GO:0043086,GO:0032781,0.753522974691423,term-term
GO:0010466,GO:0032781,0.808509129829433,term-term
GO:0006334,GO:0006335,0.891415922281321,term-term
GO:0006325,GO:0006335,0.787039659177554,term-term
GO:0006338,GO:0006335,0.703462937324308,term-term
GO:0005929,GO:0005902,0.706775243770761,term-term
GO:0042995,GO:0005902,0.778661541441698,term-term
GO:0043005,GO:0005902,0.719348105368961,term-term
GO:0016491,GO:0015037,0.735045623812593,term-term
GO:0004362,GO:0015037,0.948503795098293,term-term
GO:0015035,GO:0015037,0.888257097504389,term-term
GO:0033743,GO:0015037,0.762359956305517,term-term
GO:0033745,GO:0015037,0.762359956305517,term-term
GO:0018549,GO:0015037,0.762359956305517,term-term
GO:0047134,GO:0015037,0.762359956305517,term-term
GO:0010998,GO:0018107,0.772570772231122,term-term
GO:0006096,GO:0018107,0.725023973221836,term-term
GO:0006165,GO:0018107,0.762359956305517,term-term
GO:0006468,GO:0018107,0.871695262422377,term-term
GO:0006479,GO:0018107,0.705156868957467,term-term
GO:0018105,GO:0018107,0.772570772231122,term-term
GO:0005070,GO:0030674,0.948503795098293,term-term
GO:0005819,GO:0072687,0.948503795098293,term-term
GO:0000187,GO:0045903,0.70615468893763,term-term
GO:0001934,GO:0045903,0.782831844562643,term-term
GO:0006417,GO:0045903,0.827773347301036,term-term
GO:0010998,GO:0045903,0.70615468893763,term-term
GO:0070374,GO:0045903,0.70615468893763,term-term
GO:0045727,GO:0045903,0.891415922281321,term-term
GO:0045944,GO:0045903,0.74680696329701,term-term
GO:0045901,GO:0045903,0.8447554003178,term-term
GO:0045893,GO:0045903,0.785264687700975,term-term
GO:0045905,GO:0045903,0.80410312595842,term-term
GO:0042149,GO:0007274,0.74680696329701,term-term
GO:0007268,GO:0007274,0.948503795098293,term-term
GO:0005667,GO:0090575,0.948503795098293,term-term
GO:0007517,GO:0007527,0.90205156297921,term-term
GO:0000212,GO:0016344,0.8447554003178,term-term
GO:0000226,GO:0016344,0.719314230921824,term-term
GO:0003341,GO:0016344,0.762359956305517,term-term
GO:0007017,GO:0016344,0.787039659177554,term-term
GO:0060294,GO:0016344,0.725023973221836,term-term
GO:0099641,GO:0016344,0.725023973221836,term-term
GO:0005758,GO:0005782,0.74680696329701,term-term
GO:0005788,GO:0005782,0.785264687700975,term-term
GO:0005759,GO:0005782,0.74680696329701,term-term
GO:0033018,GO:0005782,0.74680696329701,term-term
GO:0005783,GO:0031982,0.74799401999141,term-term
GO:0070062,GO:0031982,0.796017766135762,term-term
GO:0042470,GO:0031982,0.796017766135762,term-term
GO:1990742,GO:0031982,0.796017766135762,term-term
GO:0005773,GO:0031982,0.720577801765497,term-term
GO:0005768,GO:0031982,0.878079444517457,term-term
GO:0007015,GO:0008302,0.805700868817804,term-term
GO:0005581,GO:0005585,0.948503795098293,term-term
GO:0005604,GO:0005585,0.90205156297921,term-term
GO:0042470,GO:0005771,0.70615468893763,term-term
GO:0005768,GO:0005771,0.915845428800232,term-term
GO:0031982,GO:0005771,0.796017766135762,term-term
GO:0006479,GO:0018149,0.705156868957467,term-term
GO:0016055,GO:0071526,0.742518975491463,term-term
GO:0001558,GO:0030308,0.942591115767012,term-term
GO:0061052,GO:0030308,0.948503795098293,term-term
GO:0040018,GO:0030308,0.742518975491463,term-term
GO:0005737,GO:1904115,0.871695262422377,term-term
GO:0005938,GO:1904115,0.845511385294878,term-term
GO:0051693,GO:0035150,0.827898308640503,term-term
GO:0006869,GO:0051028,0.764380694999684,term-term
GO:0015696,GO:0051028,0.90205156297921,term-term
GO:0015031,GO:0051028,0.764380694999684,term-term
GO:0006886,GO:0051028,0.747536286400697,term-term
GO:0030301,GO:0051028,0.747536286400697,term-term
GO:0000303,GO:0010038,0.782831844562643,term-term
GO:0004674,GO:0008276,0.701894926817905,term-term
GO:0008173,GO:0008276,0.799421702352109,term-term
GO:0016740,GO:0008276,0.863540061287839,term-term
GO:0008170,GO:0008276,0.936942937571921,term-term
GO:0000162,GO:0009142,0.75698585346406,term-term
GO:0002181,GO:0009142,0.717967754167263,term-term
GO:0006777,GO:0009142,0.808509129829433,term-term
GO:0015986,GO:0009142,0.905847228729317,term-term
GO:0005978,GO:0009142,0.717967754167263,term-term
GO:0006412,GO:0009142,0.760617756111839,term-term
GO:0006368,GO:0009142,0.772406281157726,term-term
GO:0006094,GO:0009142,0.717967754167263,term-term
GO:0019510,GO:0009142,0.706805257272103,term-term
GO:0006183,GO:0009142,0.855053797000499,term-term
GO:0042776,GO:0009142,0.855053797000499,term-term
GO:0006096,GO:0009142,0.808509129829433,term-term
GO:0006228,GO:0009142,0.855053797000499,term-term
GO:0033353,GO:0009142,0.706805257272103,term-term
GO:0006352,GO:0009142,0.772406281157726,term-term
GO:0006241,GO:0009142,0.855053797000499,term-term
GO:0006165,GO:0009142,0.787039659177554,term-term
GO:0006468,GO:0009142,0.768633271143229,term-term
GO:0006207,GO:0009142,0.729957833594948,term-term
GO:0019853,GO:0009142,0.717967754167263,term-term
GO:0006734,GO:0009142,0.74290810594381,term-term
GO:0006221,GO:0009142,0.91108459184111,term-term
GO:0070981,GO:0009142,0.717967754167263,term-term
GO:0007009,GO:0006998,0.786038054797871,term-term
GO:0006614,GO:0006998,0.725023973221836,term-term
GO:0006936,GO:0007601,0.725023973221836,term-term
GO:0007616,GO:0007601,0.80410312595842,term-term
GO:0042744,GO:0019430,0.725023973221836,term-term
GO:0009953,GO:0009952,0.891415922281321,term-term
GO:0001756,GO:0009952,0.948503795098293,term-term
GO:0007313,GO:0009952,0.762359956305517,term-term
GO:0007354,GO:0009952,0.762359956305517,term-term
GO:0048263,GO:0009952,0.845511385294878,term-term
GO:0006334,GO:0006336,0.942591115767012,term-term
GO:0006325,GO:0006336,0.836745509325725,term-term
GO:0006338,GO:0006336,0.74290810594381,term-term
GO:0006335,GO:0006336,0.888257097504389,term-term
GO:0051693,GO:1904027,0.742518975491463,term-term
GO:0007026,GO:1904027,0.70615468893763,term-term
GO:0005747,GO:0016222,0.90205156297921,term-term
GO:0005788,GO:0016222,0.762359956305517,term-term
GO:0005789,GO:0016222,0.762359956305517,term-term
GO:0033018,GO:0016222,0.725023973221836,term-term
GO:0030286,GO:0016222,0.709362825215592,term-term
GO:0098556,GO:0016222,0.725023973221836,term-term
GO:0034663,GO:0016222,0.725023973221836,term-term
GO:0005080,GO:0019901,0.948503795098293,term-term
GO:0019899,GO:0019901,0.805433676181576,term-term
GO:0030435,GO:0030855,0.731394888551744,term-term
GO:0001837,GO:0030855,0.731394888551744,term-term
GO:0030154,GO:0030855,0.888024510871005,term-term
GO:0009994,GO:0030855,0.731394888551744,term-term
GO:0022008,GO:0030855,0.731394888551744,term-term
GO:0002062,GO:0030855,0.731394888551744,term-term
GO:0030544,GO:0051879,0.8447554003178,term-term
GO:0031072,GO:0051879,0.915845428800232,term-term
GO:0000015,GO:0099523,0.772570772231122,term-term
GO:0005829,GO:0099523,0.948503795098293,term-term
GO:0022627,GO:0099523,0.772570772231122,term-term
GO:0014069,GO:0099523,0.74680696329701,term-term
GO:0022625,GO:0099523,0.772570772231122,term-term
GO:0022626,GO:0099523,0.772570772231122,term-term
GO:0005929,GO:0030027,0.706775243770761,term-term
GO:0042995,GO:0030027,0.778661541441698,term-term
GO:0043005,GO:0030027,0.719348105368961,term-term
GO:0001666,GO:0009612,0.725017990107071,term-term
GO:0009408,GO:0009612,0.725017990107071,term-term
GO:0032880,GO:0090197,0.891198911286747,term-term
GO:0001819,GO:0090197,0.922680602052388,term-term
GO:1903078,GO:0090197,0.762359956305517,term-term
GO:1904778,GO:0090197,0.762359956305517,term-term
GO:0034765,GO:0090197,0.808262937828852,term-term
GO:0034599,GO:0034620,0.703462937324308,term-term
GO:0001016,GO:0008301,0.70615468893763,term-term
GO:0003677,GO:0008301,0.827773347301036,term-term
GO:0000400,GO:0008301,0.70615468893763,term-term
GO:0003697,GO:0008301,0.70615468893763,term-term
GO:0043565,GO:0008301,0.742518975491463,term-term
GO:0016020,GO:0045211,0.710434593303747,term-term
GO:0014069,GO:0045211,0.74680696329701,term-term
GO:0016324,GO:0045211,0.74680696329701,term-term
GO:0099523,GO:0045211,0.74680696329701,term-term
GO:0030154,GO:0030216,0.805700868817804,term-term
GO:0030855,GO:0030216,0.915845428800232,term-term
GO:0000139,GO:0031966,0.709362825215592,term-term
GO:0005758,GO:0031966,0.725017990107071,term-term
GO:0000275,GO:0031966,0.725017990107071,term-term
GO:0005747,GO:0031966,0.725017990107071,term-term
GO:0002080,GO:0031966,0.709362825215592,term-term
GO:0005743,GO:0031966,0.948503795098293,term-term
GO:0005751,GO:0031966,0.725017990107071,term-term
GO:0016020,GO:0031966,0.758327087859664,term-term
GO:0005740,GO:0031966,0.725017990107071,term-term
GO:0005759,GO:0031966,0.725017990107071,term-term
GO:0005640,GO:0031966,0.709362825215592,term-term
GO:0005753,GO:0031966,0.725017990107071,term-term
GO:0006334,GO:0006337,0.827898308640503,term-term
GO:0006325,GO:0006337,0.787039659177554,term-term
GO:0030042,GO:0006337,0.90205156297921,term-term
GO:0006338,GO:0006337,0.703462937324308,term-term
GO:0006335,GO:0006337,0.74680696329701,term-term
GO:0006336,GO:0006337,0.785264687700975,term-term
GO:0009877,GO:0044829,0.725023973221836,term-term
GO:0039502,GO:0044829,0.8447554003178,term-term
GO:0039580,GO:0044829,0.90205156297921,term-term
GO:0009615,GO:0044829,0.762359956305517,term-term
GO:0005911,GO:0043296,0.891415922281321,term-term
GO:0005925,GO:0043296,0.725023973221836,term-term
GO:0005913,GO:0043296,0.80410312595842,term-term
GO:0005912,GO:0043296,0.786038054797871,term-term
GO:0030054,GO:0043296,0.840595822987555,term-term
GO:0005923,GO:0043296,0.80410312595842,term-term
GO:0060271,GO:0014866,0.812355235019006,term-term
GO:0030036,GO:0014866,0.805700868817804,term-term
GO:0044458,GO:0014866,0.772570772231122,term-term
GO:0045214,GO:0014866,0.772570772231122,term-term
GO:0006886,GO:0007097,0.737730062615393,term-term
GO:0007303,GO:0007097,0.71295557883506,term-term
GO:0016344,GO:0007097,0.827898308640503,term-term
GO:0030317,GO:0007298,0.74680696329701,term-term
GO:0006030,GO:0046034,0.760609258331956,term-term
GO:0006777,GO:0046034,0.706775243770761,term-term
GO:0015986,GO:0046034,0.942591115767012,term-term
GO:0019510,GO:0046034,0.803750032678061,term-term
GO:0006183,GO:0046034,0.856459657006246,term-term
GO:0006032,GO:0046034,0.719314230921824,term-term
GO:0042776,GO:0046034,0.891415922281321,term-term
GO:0006096,GO:0046034,0.891415922281321,term-term
GO:0006228,GO:0046034,0.803750032678061,term-term
GO:0033353,GO:0046034,0.803750032678061,term-term
GO:0006241,GO:0046034,0.803750032678061,term-term
GO:0006165,GO:0046034,0.77502243408639,term-term
GO:0006468,GO:0046034,0.7407012193848,term-term
GO:0006734,GO:0046034,0.732944885978112,term-term
GO:0006221,GO:0046034,0.801953678181626,term-term
GO:0009142,GO:0046034,0.910632658630321,term-term
GO:0000303,GO:0046688,0.70615468893763,term-term
GO:0010038,GO:0046688,0.891415922281321,term-term
GO:0030154,GO:0030218,0.805700868817804,term-term
GO:0030855,GO:0030218,0.731394888551744,term-term
GO:0042149,GO:0007154,0.855053797000499,term-term
GO:0007268,GO:0007154,0.905847228729317,term-term
GO:0007274,GO:0007154,0.855053797000499,term-term
GO:0000162,GO:0018401,0.725023973221836,term-term
GO:0000413,GO:0018401,0.90205156297921,term-term
GO:0019510,GO:0018401,0.725023973221836,term-term
GO:0006541,GO:0018401,0.725023973221836,term-term
GO:0033353,GO:0018401,0.725023973221836,term-term
GO:0006590,GO:0018401,0.8447554003178,term-term
GO:0006479,GO:0018401,0.705156868957467,term-term
GO:0070981,GO:0018401,0.725023973221836,term-term
GO:0030018,GO:0030017,0.772570772231122,term-term
GO:0005865,GO:0030017,0.772570772231122,term-term
GO:0000226,GO:0031032,0.771505449053516,term-term
GO:0060271,GO:0031032,0.706502416905254,term-term
GO:0030036,GO:0031032,0.932318336428539,term-term
GO:0003384,GO:0031032,0.719348105368961,term-term
GO:0035082,GO:0031032,0.726380198243862,term-term
GO:0045214,GO:0031032,0.871695262422377,term-term
GO:0014866,GO:0031032,0.871695262422377,term-term
GO:0042744,GO:0061692,0.8447554003178,term-term
GO:0019430,GO:0061692,0.90205156297921,term-term
GO:0006417,GO:0006450,0.878189209992134,term-term
GO:0010998,GO:0006450,0.742518975491463,term-term
GO:0006355,GO:0006450,0.734767769565777,term-term
GO:0045727,GO:0006450,0.827773347301036,term-term
GO:0045901,GO:0006450,0.888257097504389,term-term
GO:0045905,GO:0006450,0.742518975491463,term-term
GO:0045903,GO:0006450,0.948503795098293,term-term
GO:0045202,GO:0031594,0.915845428800232,term-term
GO:0001016,GO:1990837,0.70615468893763,term-term
GO:0003677,GO:1990837,0.827773347301036,term-term
GO:0000400,GO:1990837,0.70615468893763,term-term
GO:0003697,GO:1990837,0.70615468893763,term-term
GO:0043565,GO:1990837,0.948503795098293,term-term
GO:0008301,GO:1990837,0.70615468893763,term-term
GO:0000212,GO:0033206,0.8447554003178,term-term
GO:0000281,GO:0033206,0.90205156297921,term-term
GO:0016344,GO:0033206,0.8447554003178,term-term
GO:0042742,GO:0006954,0.782831844562643,term-term
GO:0050832,GO:0006954,0.70615468893763,term-term
GO:0050829,GO:0006954,0.70615468893763,term-term
GO:0007398,GO:0009888,0.805700868817804,term-term
GO:0000122,GO:0030509,0.785264687700975,term-term
GO:0016055,GO:0030509,0.742518975491463,term-term
