,GO:0005524,GO:0000212,GO:0002027,GO:0006479,GO:0005576,GO:0015031,GO:0005634,GO:0005201,GO:0003943,GO:0004499,GO:0000307,GO:0005764,GO:0005737,GO:0005886,GO:0005739,GO:0003723,GO:0000175,GO:0004364,GO:0003676,GO:0004127,GO:0004485,GO:0000288,GO:0000290,GO:0005829,GO:0000900,GO:0008276,GO:0001882,GO:0003735,GO:0005525,GO:0005929,GO:0005200,GO:0000398,GO:0002168,GO:0002092,GO:0004757,GO:0000226,GO:0000070,GO:0004550,GO:0000738,GO:0003283,GO:0006584,GO:0016491,GO:0016429,GO:0004065,GO:0003875,GO:0001829,GO:0019722,GO:0004386,GO:0004165,GO:0007369,GO:0005758,GO:0000331,GO:0005730,GO:0030745,GO:0004126,GO:0005133,GO:0008119,GO:0005794,GO:0002903,GO:0001510,GO:0001046,GO:0005744,GO:0004745,GO:0004356,GO:0005623,GO:0005680,GO:0008270,GO:0001147,GO:0005856,GO:0008131,GO:0005604,GO:0009820,GO:0002756,GO:0005813,GO:0014819,GO:0003729,GO:0005802,GO:0004523,GO:0005769,GO:0006364,GO:0003730,GO:0052704,GO:0006744,GO:0001734,GO:0008233,GO:0033897,GO:0007283,GO:0030150,GO:0006729,GO:0061630,GO:0004534,GO:0047275,GO:0031515,GO:0033784,GO:0008283,GO:0005874,GO:0030054,GO:0009617,GO:0010880,GO:0060043,GO:0043022,GO:0017145,GO:0042721,GO:0042761,GO:0043009,GO:0051300,GO:0043461,GO:0052707,GO:0033574,GO:0031314,GO:0010917,GO:0046872,GO:0000495,GO:0009986,GO:0007601,GO:0042135,GO:0014009,GO:0070008,GO:0005791,GO:0019005,GO:0021540,GO:0016212,GO:0000467,GO:0010881,GO:0061026,GO:0006551,GO:0008235,GO:0004532,GO:0031076,GO:0045039,GO:0070876,GO:0007017,GO:0010940,GO:0051044,GO:0032027,GO:0042572,GO:0010994,GO:0006353,GO:0042402,GO:0042692,GO:0080009,GO:0070012,GO:0050661,GO:0019901,GO:0004706,GO:0021678,GO:0006376,GO:0020037,GO:0006397,GO:0006914,GO:0014810,GO:0035726,GO:0045665,GO:0034388,GO:0034774,GO:0044458,GO:0043333,GO:0005923,GO:1901407,GO:0052548,GO:0007282,GO:0006699,GO:0051289,GO:0042393,GO:0005123,GO:0036343,GO:0047315,GO:0007289,GO:0072344,GO:0006207,GO:0007563,GO:0018206,GO:0008135,GO:0008655,GO:0030425,GO:0030619,GO:0016422,GO:0035578,GO:0004518,GO:0097224,GO:0031145,GO:0008111,GO:0051091,GO:0007417,GO:0055114,GO:0046603,GO:0048593,GO:0047804,GO:0032451,GO:0008625,GO:0019852,GO:0006221,GO:1905202,GO:0031365,GO:0014069,GO:0043312,GO:0009972,GO:0033365,GO:0030690,GO:1905505,GO:0019827,GO:0035794,GO:0006386,GO:0000930,GO:0006542,GO:0051301,GO:0008409,GO:0008206,GO:0061629,GO:0007584,GO:0051725,GO:0044772,GO:0050890,GO:0070189,GO:0006968,GO:0010360,GO:0032259,GO:0009041,GO:1904813,GO:0019858,GO:0030691,GO:0021861,GO:0010594,GO:0007527,GO:0008300,GO:0008484,GO:0045177,GO:0045737,GO:0051294,GO:0050649,GO:0035722,GO:0006971,GO:0098794,GO:0036396,GO:0042779,GO:0032585,GO:0018345,GO:0008302,GO:0009268,GO:0051647,GO:0070330,GO:0042178,GO:0070084,GO:0036245,GO:0006264,GO:0031497,GO:0042063,GO:0019706,GO:0061575,GO:0006919,GO:0101020,GO:0017108,GO:0045174,GO:0043069,GO:0018209,GO:0097014,GO:0035235,GO:0061157,GO:0050839,GO:0010632,GO:0007249,GO:0030111,GO:0050610,GO:0043928,GO:0031038,GO:0036294,GO:0043097,GO:0035067,GO:0007292,GO:0048757,GO:0030507,GO:0010976,GO:0043137,GO:0031156,GO:0009451,GO:0030723,GO:0010882,GO:0043627,GO:0045876,GO:0030140,GO:0060315,GO:0050072,GO:0031164,GO:0045980,GO:0010587,GO:0097487,GO:0030724,GO:0010803,GO:0043488,GO:0048256,GO:0060316,GO:0031288,GO:0006924,GO:1900746,GO:0035183,GO:0051597,GO:0060091,GO:0030695,GO:0036002,GO:0033298,GO:1904724,GO:2001046,GO:0005827,GO:0061580,GO:0045006,GO:0071243,GO:0043169,GO:0097065,GO:0045190,GO:1901687,GO:0070177,GO:0031264,GO:0045830,GO:0043004,GO:0045211,GO:0045172,GO:0071034,GO:0044325,GO:0071044,GO:0032757,GO:0071035,GO:1990124,GO:0045478,GO:0071038,GO:1990726,GO:0071051,GO:0048134,GO:0071049,GO:0051260,GO:2000766,GO:0090503,GO:0048135,GO:0034138,GO:2000009,GO:0090669,GO:0035666,GO:1904872,GO:0036289,GO:0061572,GO:0055037,GO:0033292,GO:0043068,GO:0043124,GO:0033077,GO:0034341,GO:0036309,GO:0044257,GO:0036371,GO:0045651,GO:0043268,GO:0060545,GO:0051279,GO:0070231,GO:0070266,GO:0051924,GO:0070513,GO:0051928,GO:0070926,GO:0055117,GO:0060307,GO:0071550,GO:0070296,GO:0070972,GO:0097342,GO:0086004,GO:0097343,GO:0086005,GO:0097527,GO:0086014,GO:1901026,GO:0086015,GO:1902041,GO:0086046,GO:1902042,GO:0086066,GO:1905206,GO:0086070,GO:1990000,GO:0086091,GO:0098907,GO:0098910,GO:2001238,GO:2001240,GO:1901018,GO:1901019,GO:1901021,GO:2001259
GO:0005524,1,0,0,0,0,0,0,0.250505606073842,0.250505606073842,0.250505606073842,0,0,0,0,0,0.643128103323138,0.250505606073842,0.250505606073842,0.677189809076388,0.250505606073842,0.250505606073842,0,0,0,0.546679526625417,0.250505606073842,0.898736142833797,0.250505606073842,0.883968987029191,0,0.250505606073842,0,0,0,0.250505606073842,0,0,0.250505606073842,0,0,0,0.313406503701865,0.250505606073842,0.250505606073842,0.250505606073842,0,0,0.250505606073842,0.250505606073842,0,0,0,0,0.250505606073842,0.250505606073842,0.436323544142409,0.250505606073842,0,0,0,0.546679526625417,0,0.250505606073842,0.250505606073842,0,0,0.436323544142409,0.546679526625417,0,0.250505606073842,0,0,0,0,0,0.580348753497762,0,0.250505606073842,0,0,0.546679526625417,0,0,0.250505606073842,0.283387324385363,0.250505606073842,0,0,0,0.250505606073842,0.250505606073842,0.250505606073842,0,0.250505606073842,0,0,0,0,0,0,0.436323544142409,0,0,0,0,0,0,0,0,0,0,0.463196100515904,0,0,0,0,0,0.250505606073842,0,0,0,0.250505606073842,0,0,0,0,0.250505606073842,0.275872769986637,0,0,0,0,0,0,0.436323544142409,0,0,0,0,0,0,0.250505606073842,0.816095195520578,0.436323544142409,0.250505606073842,0,0,0.546679526625417,0,0,0,0,0,0,0,0,0.250505606073842,0,0,0,0,0,0,0.436323544142409,0.436323544142409,0,0.250505606073842,0,0,0,0,0,0.546679526625417,0,0,0.546679526625417,0.250505606073842,0,0.306956354416531,0,0,0.250505606073842,0,0,0,0,0,0.250505606073842,0.250505606073842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265933895726024,0,0.436323544142409,0,0,0,0,0,0,0,0,0.250505606073842,0,0,0,0,0,0,0,0.275872769986637,0,0,0,0.250505606073842,0,0,0,0,0,0,0,0,0,0,0.250505606073842,0,0,0,0,0,0,0.250505606073842,0.250505606073842,0,0.250505606073842,0.250505606073842,0.250505606073842,0,0,0,0,0,0.436323544142409,0,0,0,0.250505606073842,0,0,0,0,0,0,0,0.436323544142409,0,0,0,0,0,0,0,0,0,0,0.250505606073842,0,0,0,0,0,0,0,0.265933895726024,0,0,0,0,0,0,0,0.250505606073842,0.546679526625417,0,0,0,0,0,0,0,0.480507349194698,0,0,0,0,0,0,0,0,0,0,0.436323544142409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436323544142409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO:0000212,0,1,0.0891270485676443,0.20717285013834,0,0.0924580362422878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20717285013834,0.20717285013834,0,0,0,0,0,0,0,0,0.20717285013834,0.0839562977034432,0.0839562977034432,0,0.219932336004138,0.730584331104839,0,0.20717285013834,0.0839562977034432,0.20717285013834,0,0,0,0,0.20717285013834,0.0949765194654626,0,0,0.0839562977034432,0,0,0,0,0,0,0,0,0.0839562977034432,0.219932336004138,0,0,0,0,0,0,0,0,0,0,0,0.0839562977034432,0.0891270485676443,0,0.0891270485676443,0,0,0,0,0.219932336004138,0,0.20717285013834,0.20717285013834,0,0,0,0.598598644986269,0.0839562977034432,0.20717285013834,0,0,0,0,0,0.0970265316684612,0,0,0.0839562977034432,0.0924580362422878,0.0839562977034432,0,0.20717285013834,0,0.20717285013834,0.0839562977034432,0.730584331104839,0.20717285013834,0.20717285013834,0.0839562977034432,0,0.0839562977034432,0,0.20717285013834,0,0.0839562977034432,0.20717285013834,0.0839562977034432,0,0,0,0.20717285013834,0,0.20717285013834,0.0839562977034432,0.0839562977034432,0.20717285013834,0,0,0.0839562977034432,0.20717285013834,0,0.228151972043464,0.0891270485676443,0.0839562977034432,0,0.20717285013834,0.20717285013834,0.219932336004138,0.20717285013834,0.20717285013834,0.20717285013834,0,0,0,0,0.0839562977034432,0.20717285013834,0,0.219932336004138,0.20717285013834,0.0839562977034432,0.0839562977034432,0.0839562977034432,0,0,0.20717285013834,0,0,0.0839562977034432,0.0891270485676443,0.598598644986269,0.20717285013834,0.20717285013834,0,0,0.0839562977034432,0,0.598598644986269,0.20717285013834,0.20717285013834,0.0839562977034432,0.20717285013834,0,0.219932336004138,0,0,0,0,0,0,0.20717285013834,0,0.0839562977034432,0.0839562977034432,0.0839562977034432,0.0839562977034432,0.0839562977034432,0,0,0.0839562977034432,0.20717285013834,0.20717285013834,0,0.20717285013834,0,0.20717285013834,0.20717285013834,0.0970265316684612,0,0.0839562977034432,0.0839562977034432,0.20717285013834,0.20717285013834,0,0.20717285013834,0.228151972043464,0,0.219932336004138,0,0.0839562977034432,0.20717285013834,0.730584331104839,0.0839562977034432,0.20717285013834,0.0839562977034432,0.0839562977034432,0.0949765194654626,0,0,0.20717285013834,0,0.20717285013834,0.0839562977034432,0.0839562977034432,0.20717285013834,0,0,0.0839562977034432,0.730584331104839,0,0.0839562977034432,0.0839562977034432,0,0,0.20717285013834,0,0.20717285013834,0.598598644986269,0.0839562977034432,0.0839562977034432,0,0.20717285013834,0.20717285013834,0.20717285013834,0.20717285013834,0.20717285013834,0.20717285013834,0,0,0.0839562977034432,0,0,0,0.0949765194654626,0.219932336004138,0,0.0839562977034432,0.0839562977034432,0,0.0891270485676443,0.0839562977034432,0.0839562977034432,0,0.20717285013834,0.20717285013834,0.20717285013834,0.20717285013834,0.0839562977034432,0.598598644986269,0.20717285013834,0,0.0839562977034432,0.20717285013834,0.0839562977034432,0.228151972043464,0.598598644986269,0.0891270485676443,0.0839562977034432,0.0839562977034432,0,0.0839562977034432,0,0,0.0839562977034432,0.20717285013834,0,0.598598644986269,0.0839562977034432,0.0891270485676443,0,0.0839562977034432,0.0839562977034432,0.20717285013834,0.0839562977034432,0,0.0839562977034432,0,0,0,0.20717285013834,0,0.0839562977034432,0,0.20717285013834,0.20717285013834,0.20717285013834,0,0.0839562977034432,0.20717285013834,0.20717285013834,0.20717285013834,0,0.0839562977034432,0.20717285013834,0,0,0.20717285013834,0,0.20717285013834,0.0839562977034432,0.20717285013834,0,0.659215052672041,0.20717285013834,0,0.20717285013834,0.635465497688677,0.0839562977034432,0.219932336004138,0.0839562977034432,0.219932336004138,0.598598644986269,0.0839562977034432,0.0839562977034432,0.0839562977034432,0.0839562977034432,0.0839562977034432,0.20717285013834,0.20717285013834,0,0.20717285013834,0.0949765194654626,0.0839562977034432,0.20717285013834,0.0839562977034432,0.0839562977034432,0.20717285013834,0.20717285013834,0.0839562977034432,0.0891270485676443,0.0839562977034432,0.0987683860000214,0.219932336004138,0.20717285013834,0.103999411800749,0,0.0924580362422878,0.0839562977034432,0.0970265316684612,0.0839562977034432,0.20717285013834,0.0839562977034432,0.0839562977034432,0,0.0891270485676443,0.219932336004138,0.0839562977034432,0.0839562977034432,0.0839562977034432,0.20717285013834,0.0839562977034432,0.0891270485676443,0.0839562977034432,0.0839562977034432,0.20717285013834,0.0839562977034432,0.20717285013834,0.20717285013834,0.0839562977034432,0.0839562977034432,0.0839562977034432,0.0839562977034432,0.0839562977034432,0.0839562977034432,0.0949765194654626,0.0891270485676443,0.0891270485676443
GO:0002027,0,0.0891270485676443,1,0.0891270485676443,0,0.0987683860000214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891270485676443,0.0891270485676443,0,0,0,0,0,0,0,0,0.0891270485676443,0.0891270485676443,0.287370350021849,0,0.0949765194654626,0.0891270485676443,0,0.0891270485676443,0.0891270485676443,0.0891270485676443,0,0,0,0,0.0891270485676443,0.327740508385802,0,0,0.0891270485676443,0,0,0,0,0,0,0,0,0.287370350021849,0.0949765194654626,0,0,0,0,0,0,0,0,0,0,0,0.0891270485676443,0.306230668257035,0,0.695220451341169,0,0,0,0,0.0949765194654626,0,0.0891270485676443,0.0891270485676443,0,0,0,0.0891270485676443,0.0891270485676443,0.0891270485676443,0,0,0,0,0,0.103999411800749,0,0,0.0891270485676443,0.558951278286321,0.529225596170068,0,0.0891270485676443,0,0.0891270485676443,0.0891270485676443,0.0891270485676443,0.0891270485676443,0.0891270485676443,0.0891270485676443,0,0.504388901594089,0,0.0891270485676443,0,0.0891270485676443,0.504388901594089,0.0891270485676443,0,0,0,0.0891270485676443,0,0.0891270485676443,0.692056998364456,0.0891270485676443,0.0891270485676443,0,0,0.0891270485676443,0.0891270485676443,0,0.0987683860000214,0.306230668257035,0.287370350021849,0,0.504388901594089,0.0891270485676443,0.0949765194654626,0.0891270485676443,0.0891270485676443,0.0891270485676443,0,0,0,0,0.0891270485676443,0.0891270485676443,0,0.0949765194654626,0.0891270485676443,0.652402796824285,0.0891270485676443,0.529225596170068,0,0,0.0891270485676443,0,0,0.287370350021849,0.306230668257035,0.0891270485676443,0.0891270485676443,0.0891270485676443,0,0,0.0891270485676443,0,0.0891270485676443,0.287370350021849,0.0891270485676443,0.529225596170068,0.0891270485676443,0,0.0949765194654626,0,0,0,0,0,0,0.0891270485676443,0,0.287370350021849,0.0891270485676443,0.0891270485676443,0.287370350021849,0.0891270485676443,0,0,0.287370350021849,0.0891270485676443,0.0891270485676443,0,0.0891270485676443,0,0.0891270485676443,0.0891270485676443,0.103999411800749,0,0.287370350021849,0.0891270485676443,0.504388901594089,0.0891270485676443,0,0.0891270485676443,0.0987683860000214,0,0.0949765194654626,0,0.0891270485676443,0.0891270485676443,0.0891270485676443,0.0891270485676443,0.0891270485676443,0.0891270485676443,0.287370350021849,0.101647731598841,0,0,0.0891270485676443,0,0.0891270485676443,0.529225596170068,0.0891270485676443,0.0891270485676443,0,0,0.287370350021849,0.0891270485676443,0,0.287370350021849,0.0891270485676443,0,0,0.0891270485676443,0,0.0891270485676443,0.0891270485676443,0.0891270485676443,0.0891270485676443,0,0.0891270485676443,0.0891270485676443,0.0891270485676443,0.0891270485676443,0.0891270485676443,0.0891270485676443,0,0,0.287370350021849,0,0,0,0.327740508385802,0.0949765194654626,0,0.287370350021849,0.504388901594089,0,0.563959044353621,0.287370350021849,0.287370350021849,0,0.0891270485676443,0.0891270485676443,0.0891270485676443,0.0891270485676443,0.287370350021849,0.0891270485676443,0.0891270485676443,0,0.529225596170068,0.0891270485676443,0.529225596170068,0.0987683860000214,0.0891270485676443,0.737477186024905,0.0891270485676443,0.287370350021849,0,0.504388901594089,0,0,0.287370350021849,0.0891270485676443,0,0.0891270485676443,0.287370350021849,0.537492300040161,0,0.504388901594089,0.0891270485676443,0.0891270485676443,0.287370350021849,0,0.0891270485676443,0,0,0,0.0891270485676443,0,0.287370350021849,0,0.0891270485676443,0.0891270485676443,0.0891270485676443,0,0.0891270485676443,0.0891270485676443,0.0891270485676443,0.0891270485676443,0,0.529225596170068,0.504388901594089,0,0,0.0891270485676443,0,0.0891270485676443,0.529225596170068,0.0891270485676443,0,0.0987683860000214,0.0891270485676443,0,0.0891270485676443,0.0949765194654626,0.0891270485676443,0.0949765194654626,0.287370350021849,0.0949765194654626,0.0891270485676443,0.287370350021849,0.287370350021849,0.504388901594089,0.287370350021849,0.287370350021849,0.0891270485676443,0.0891270485676443,0,0.0891270485676443,0.327740508385802,0.287370350021849,0.0891270485676443,0.0891270485676443,0.0891270485676443,0.0891270485676443,0.0891270485676443,0.529225596170068,0.306230668257035,0.287370350021849,0.599894665247169,0.0949765194654626,0.0891270485676443,0.361287132909187,0,0.318456698747041,0.287370350021849,0.807538473664028,0.504388901594089,0.0891270485676443,0.0891270485676443,0.0891270485676443,0,0.737477186024905,0.0949765194654626,0.504388901594089,0.287370350021849,0.504388901594089,0.0891270485676443,0.504388901594089,0.306230668257035,0.504388901594089,0.287370350021849,0.0891270485676443,0.287370350021849,0.0891270485676443,0.0891270485676443,0.938411399672891,0.692056998364456,0.692056998364456,0.287370350021849,0.287370350021849,0.287370350021849,0.327740508385802,0.306230668257035,0.306230668257035
GO:0006479,0,0.20717285013834,0.0891270485676443,1,0,0.0924580362422878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395541848961883,0.395541848961883,0,0,0,0,0,0,0,0,0.395541848961883,0.0839562977034432,0.0839562977034432,0,0.219932336004138,0.20717285013834,0,0.395541848961883,0.0839562977034432,0.31185053905878,0,0,0,0,0.20717285013834,0.0949765194654626,0,0,0.0839562977034432,0,0,0,0,0,0,0,0,0.0839562977034432,0.866357356346368,0,0,0,0,0,0,0,0,0,0,0,0.31185053905878,0.0891270485676443,0,0.0891270485676443,0,0,0,0,0.419902717810242,0,0.338572205125056,0.31185053905878,0,0,0,0.0839562977034432,0.0839562977034432,0.31185053905878,0,0,0,0,0,0.0970265316684612,0,0,0.0839562977034432,0.0924580362422878,0.0839562977034432,0,0.20717285013834,0,0.338572205125056,0.0839562977034432,0.20717285013834,0.20717285013834,0.338572205125056,0.0839562977034432,0,0.0839562977034432,0,0.395541848961883,0,0.0839562977034432,0.31185053905878,0.0839562977034432,0,0,0,0.20717285013834,0,0.395541848961883,0.0839562977034432,0.0839562977034432,0.338572205125056,0,0,0.0839562977034432,0.20717285013834,0,0.228151972043464,0.0891270485676443,0.0839562977034432,0,0.338572205125056,0.20717285013834,0.419902717810242,0.31185053905878,0.20717285013834,0.816095195520578,0,0,0,0,0.0839562977034432,0.20717285013834,0,0.419902717810242,0.20717285013834,0.0839562977034432,0.0839562977034432,0.0839562977034432,0,0,0.20717285013834,0,0,0.0839562977034432,0.0891270485676443,0.20717285013834,0.338572205125056,0.20717285013834,0,0,0.0839562977034432,0,0.20717285013834,0.395541848961883,0.338572205125056,0.0839562977034432,0.651906961087573,0,0.359424393348372,0,0,0,0,0,0,0.598598644986269,0,0.0839562977034432,0.0839562977034432,0.301218562171513,0.0839562977034432,0.0839562977034432,0,0,0.0839562977034432,0.31185053905878,0.338572205125056,0,0.651906961087573,0,0.20717285013834,0.338572205125056,0.0970265316684612,0,0.0839562977034432,0.0839562977034432,0.20717285013834,0.395541848961883,0,0.338572205125056,0.228151972043464,0,0.359424393348372,0,0.0839562977034432,0.651906961087573,0.20717285013834,0.0839562977034432,0.31185053905878,0.0839562977034432,0.0839562977034432,0.868738593012452,0,0,0.338572205125056,0,0.20717285013834,0.0839562977034432,0.0839562977034432,0.338572205125056,0,0,0.0839562977034432,0.20717285013834,0,0.0839562977034432,0.0839562977034432,0,0,0.395541848961883,0,0.651906961087573,0.20717285013834,0.0839562977034432,0.0839562977034432,0,0.31185053905878,0.651906961087573,0.20717285013834,0.395541848961883,0.20717285013834,0.20717285013834,0,0,0.0839562977034432,0,0,0,0.0949765194654626,0.692056998364456,0,0.0839562977034432,0.0839562977034432,0,0.0891270485676443,0.0839562977034432,0.0839562977034432,0,0.395541848961883,0.20717285013834,0.20717285013834,0.338572205125056,0.0839562977034432,0.0839562977034432,0.20717285013834,0,0.0839562977034432,0.395541848961883,0.0839562977034432,0.643174621043528,0.20717285013834,0.0891270485676443,0.0839562977034432,0.0839562977034432,0,0.0839562977034432,0,0,0.0839562977034432,0.395541848961883,0,0.20717285013834,0.0839562977034432,0.0891270485676443,0,0.0839562977034432,0.0839562977034432,0.20717285013834,0.0839562977034432,0,0.0839562977034432,0,0,0,0.20717285013834,0,0.0839562977034432,0,0.20717285013834,0.58403316957896,0.20717285013834,0,0.0839562977034432,0.395541848961883,0.31185053905878,0.20717285013834,0,0.0839562977034432,0.20717285013834,0,0,0.395541848961883,0,0.395541848961883,0.0839562977034432,0.395541848961883,0,0.228151972043464,0.395541848961883,0,0.395541848961883,0.0891270485676443,0.0839562977034432,0.219932336004138,0.0839562977034432,0.419902717810242,0.0839562977034432,0.0839562977034432,0.0839562977034432,0.0839562977034432,0.0839562977034432,0.0839562977034432,0.651906961087573,0.20717285013834,0,0.20717285013834,0.0949765194654626,0.0839562977034432,0.20717285013834,0.0839562977034432,0.0839562977034432,0.632190391041155,0.20717285013834,0.0839562977034432,0.0891270485676443,0.0839562977034432,0.0987683860000214,0.219932336004138,0.20717285013834,0.103999411800749,0,0.0924580362422878,0.0839562977034432,0.0970265316684612,0.0839562977034432,0.20717285013834,0.0839562977034432,0.0839562977034432,0,0.0891270485676443,0.219932336004138,0.0839562977034432,0.0839562977034432,0.0839562977034432,0.20717285013834,0.0839562977034432,0.0891270485676443,0.0839562977034432,0.0839562977034432,0.20717285013834,0.0839562977034432,0.20717285013834,0.598598644986269,0.0839562977034432,0.0839562977034432,0.0839562977034432,0.0839562977034432,0.0839562977034432,0.0839562977034432,0.0949765194654626,0.0891270485676443,0.0891270485676443
GO:0005576,0,0,0,0,1,0,0.31185053905878,0,0,0,0.31185053905878,0.31185053905878,0.31185053905878,0.31185053905878,0.31185053905878,0,0,0,0,0,0,0,0,0.31185053905878,0,0,0,0,0,0.331056977270665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31185053905878,0.31185053905878,0.31185053905878,0,0,0,0,0.31185053905878,0,0,0,0.31185053905878,0,0,0.31185053905878,0.31185053905878,0,0,0.31185053905878,0,0.31185053905878,0,0,0.31185053905878,0,0,0.31185053905878,0,0.31185053905878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31185053905878,0,0,0.331056977270665,0.331056977270665,0,0,0,0,0,0.31185053905878,0,0,0,0,0,0,0.31185053905878,0,0,0,0.31185053905878,0,0,0,0,0.31185053905878,0.31185053905878,0,0,0,0,0,0,0,0,0,0,0.31185053905878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31185053905878,0.331056977270665,0,0,0.31185053905878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31185053905878,0,0,0.31185053905878,0,0.31185053905878,0,0,0,0,0,0,0,0,0,0,0,0,0.31185053905878,0,0.31185053905878,0,0,0,0.31185053905878,0,0,0,0,0.31185053905878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31185053905878,0,0.31185053905878,0,0,0,0,0,0.31185053905878,0,0,0,0,0,0.31185053905878,0.31185053905878,0,0.31185053905878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31185053905878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31185053905878,0,0,0.31185053905878,0,0,0.31185053905878,0,0,0,0,0,0,0,0,0.31185053905878,0,0.31185053905878,0,0,0,0.31185053905878,0,0.31185053905878,0,0,0,0,0,0,0,0,0.31185053905878,0,0,0.31185053905878,0.31185053905878,0,0,0,0,0,0.31185053905878,0,0,0.31185053905878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31185053905878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31185053905878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
