CHOYP_1433G.2.2.m.63450,CHOYP_GELS2.2.2.m.30443,CHOYP_GLIPR1L1.1.1.m.41745,CHOYP_GPMA.1.1.m.35689,CHOYP_GST7.1.1.m.59335,CHOYP_GSTZ1.1.1.m.56540,CHOYP_H3.1.2.m.3829,CHOYP_IDLC.1.1.m.63624,CHOYP_ISCW_ISCW008219.1.2.m.46822,CHOYP_KCP.8.13.m.40457,CHOYP_LOC100123907.1.1.m.2987,CHOYP_LOC100168945.1.1.m.37004,CHOYP_LOC100175722.1.3.m.11427,CHOYP_LOC100367201.2.2.m.61573,CHOYP_LOC100367787.1.1.m.52250,CHOYP_LOC100368022.1.1.m.55588,CHOYP_LOC100368360.1.1.m.9672,CHOYP_LOC100369657.2.2.m.45309,CHOYP_LOC100370551.1.1.m.64375,CHOYP_LOC100371099.1.1.m.20282,CHOYP_LOC100371236.1.1.m.62865,CHOYP_LOC100372287.1.1.m.10381,CHOYP_LOC100372505.2.2.m.26614,CHOYP_LOC100374522.1.1.m.66943,CHOYP_LOC100376187.1.2.m.22540,CHOYP_LOC100376187.2.2.m.55240,CHOYP_LOC100378071.1.1.m.40488,CHOYP_LOC100378760.1.1.m.37015,CHOYP_LOC100378844.1.4.m.7322,CHOYP_LOC100485485.1.1.m.27961,CHOYP_LOC100533521.2.2.m.52097,CHOYP_LOC100555907.1.1.m.27452,CHOYP_BRAFLDRAFT_100695.1.1.m.47761,CHOYP_LOC100743548.1.2.m.18991,CHOYP_LOC100862999.1.1.m.11759,CHOYP_LOC100879250.1.1.m.24381,CHOYP_LOC100890512.1.1.m.36422,CHOYP_LOC100903522.1.3.m.2296,CHOYP_LOC101156833.1.1.m.38739,CHOYP_LOC101169658.1.3.m.18820,CHOYP_LOC101416772.1.1.m.30815,CHOYP_LOC494408.1.1.m.29208,CHOYP_LOC552559.1.2.m.39702,CHOYP_BRAFLDRAFT_115608.1.1.m.25984,CHOYP_LOC581387.1.1.m.56997,CHOYP_LOC659512.1.4.m.6122,CHOYP_LOC659512.3.4.m.26463,CHOYP_LOC754355.1.1.m.66745,CHOYP_LOC754557.1.2.m.5492,CHOYP_NEMVEDRAFT_V1G247177.1.1.m.63233,CHOYP_NEMVEDRAFT_V1G97278.2.2.m.63648,CHOYP_NPC2.6.7.m.31030,CHOYP_BRAFLDRAFT_119799.1.1.m.23765,CHOYP_PIF.3.6.m.18904,CHOYP_PLIN2.1.1.m.23758,CHOYP_PMAR_PMAR003946.2.2.m.31102,CHOYP_PSA4.1.1.m.19303,CHOYP_RAB7A.1.2.m.23790,CHOYP_RCOM_1886900.1.1.m.11248,CHOYP_RL24.6.9.m.43123,CHOYP_RL40.1.7.m.3623,CHOYP_RS5.1.2.m.146,CHOYP_RS9.9.13.m.44486,CHOYP_SBP1.1.2.m.2083,CHOYP_SCP.9.12.m.62606,CHOYP_SEP11.1.2.m.19430,CHOYP_SMP_045300.1.1.m.927,CHOYP_SMP_143090.1.1.m.6805,CHOYP_SPI2.16.37.m.16200,CHOYP_SPTCA.1.2.m.1905,CHOYP_SPTCA.2.2.m.25615,CHOYP_TBA.3.6.m.29936,CHOYP_TBCA.1.1.m.12075,CHOYP_TEKT3.1.1.m.37281,CHOYP_TEKT5.1.1.m.60031,CHOYP_TEKT5.1.1.m.60033,CHOYP_TEMPT.1.3.m.4934,CHOYP_TNNC.1.1.m.66691,CHOYP_TRIADDRAFT_32712.3.4.m.44104,CHOYP_UCHL.1.1.m.29303,CHOYP_VATG.1.2.m.4407,CHOYP_VOLCADRAFT_93060.2.2.m.26741,CHOYP_BRAFLDRAFT_125119.1.1.m.57550,CHOYP_contig_005590.m.6345,CHOYP_contig_008002.m.9263,CHOYP_contig_023538.m.26787,CHOYP_contig_023655.m.26913,CHOYP_contig_023710.m.26965,CHOYP_contig_023897.m.27203,CHOYP_BRAFLDRAFT_125880.1.3.m.7081,CHOYP_contig_026477.m.30166,CHOYP_contig_026567.m.30260,CHOYP_contig_026723.m.30427,CHOYP_contig_027304.m.31034,CHOYP_contig_038370.m.43386,CHOYP_contig_039285.m.44499,CHOYP_contig_043813.m.50619,CHOYP_contig_047731.m.56360,CHOYP_14332.1.2.m.5643,CHOYP_14332.2.2.m.61737,CHOYP_PDIA1.1.1.m.5297,CHOYP_AGAP_AGAP007120.1.1.m.57542,CHOYP_BRAFLDRAFT_127065.6.7.m.30727,CHOYP_BRAFLDRAFT_102424.4.6.m.51652,CHOYP_BRAFLDRAFT_113849.1.1.m.53400,CHOYP_BRAFLDRAFT_114866.4.5.m.35627,CHOYP_RS3A.4.15.m.15367,CHOYP_AATM.1.1.m.32176,CHOYP_BRAFLDRAFT_120058.1.1.m.9895,CHOYP_BRAFLDRAFT_121562.1.1.m.37268,CHOYP_BRAFLDRAFT_275083.2.2.m.66604,CHOYP_BRAFLDRAFT_279789.3.3.m.48128,CHOYP_BRAFLDRAFT_281651.5.8.m.25278,CHOYP_BRAFLDRAFT_61845.1.1.m.37831,CHOYP_BRAFLDRAFT_208436.4.32.m.22689,CHOYP_BRAFLDRAFT_89961.1.3.m.5717,CHOYP_BRAFLDRAFT_90098.4.4.m.28113,CHOYP_CALM.15.50.m.30007,CHOYP_CALM.50.50.m.67046,CHOYP_CALUB.1.2.m.57842,CHOYP_CATB.1.2.m.5440,CHOYP_CBX1.3.4.m.27106,CHOYP_BRAFLDRAFT_130809.1.1.m.5127,CHOYP_BRAFLDRAFT_130974.1.1.m.28374,CHOYP_CNDP2.3.4.m.30467,CHOYP_CNE_1C34780.3.3.m.30615,CHOYP_CO6A5.1.6.m.5840,CHOYP_CUL3B.1.1.m.61644,CHOYP_CYC.1.5.m.5663,CHOYP_CYIIB.2.2.m.64544,CHOYP_RS23.1.9.m.12948,CHOYP_DSEC_GM19691.1.1.m.30070,CHOYP_DVIR_GJ23521.1.1.m.2757,CHOYP_EF1A.2.4.m.50858,CHOYP_EF2.4.5.m.30186,CHOYP_EIF5A.1.3.m.22684,CHOYP_BRAFLDRAFT_201924.1.1.m.30855,CHOYP_F10A1.2.4.m.11805,CHOYP_FLNC.2.5.m.37450,CHOYP_FLNA.2.6.m.11845,CHOYP_GBLP.3.7.m.20931,CHOYP_GIGA6.1.1.m.38687,CHOYP_LOC101157371.3.3.m.51109,CHOYP_HSP7D.2.3.m.34782,CHOYP_GRP78.2.5.m.33058,CHOYP_HSP90AA1.1.1.m.14867,CHOYP_SC31A.1.2.m.8241,CHOYP_INSI2.1.1.m.59456,CHOYP_NUCL.2.2.m.21719,CHOYP_BT3L4.1.1.m.2144,CHOYP_ISCW_ISCW019177.2.4.m.56600,CHOYP_KARG.2.11.m.2196,CHOYP_LDLR.6.7.m.57984,CHOYP_LOC100121788.1.1.m.28436,CHOYP_RS6.10.12.m.44863,CHOYP_LOC100180023.1.7.m.11060,CHOYP_LOC100185549.5.6.m.62694,CHOYP_LOC100186361.3.3.m.66600,CHOYP_LOC100366813.4.6.m.31116,CHOYP_ISCW_ISCW001285.2.2.m.15985,CHOYP_LOC100371249.1.1.m.63117,CHOYP_LOC100373956.1.1.m.10987,CHOYP_LOC100374495.1.1.m.55368,CHOYP_LOC100375029.3.10.m.11445,CHOYP_LOC100376688.1.8.m.12067,CHOYP_LOC100376902.1.1.m.20390,CHOYP_LOC100377378.1.1.m.64418,CHOYP_LOC100533294.1.3.m.35108,CHOYP_RL23A.3.6.m.31005,CHOYP_LOC100533447.2.3.m.44496,CHOYP_LOC658201.1.1.m.42880,CHOYP_LOC100633077.4.4.m.62658,CHOYP_LOC100633077.1.4.m.4444,CHOYP_LOC100695151.2.2.m.30573,CHOYP_LOC100699383.1.1.m.63490,CHOYP_LOC100710670.2.2.m.45011,CHOYP_LOC100881900.1.3.m.1852,CHOYP_LOC100893889.2.2.m.64935,CHOYP_MLRA.3.3.m.62296,CHOYP_LOC100908688.1.5.m.30293,CHOYP_LOC101067698.2.2.m.27457,CHOYP_LOC101072646.1.1.m.8800,CHOYP_LOC101169658.2.3.m.20752,CHOYP_LOC101173335.4.4.m.49816,CHOYP_DSIM_GD13062.1.1.m.3175,CHOYP_BRAFLDRAFT_246510.1.1.m.27433,CHOYP_BRAFLDRAFT_246978.1.1.m.6916,CHOYP_CTSL2.1.2.m.2936,CHOYP_LOC587133.1.1.m.61281,CHOYP_LOC589479.2.2.m.57247,CHOYP_LOC660560.1.4.m.31036,CHOYP_LOC663855.5.5.m.51311,CHOYP_LOC663855.2.5.m.747,CHOYP_ACAA2.1.1.m.30666,CHOYP_BRAFLDRAFT_264461.1.1.m.51481,CHOYP_MTND.2.3.m.41824,CHOYP_MYS.7.7.m.44342,CHOYP_MLE.1.9.m.15462,CHOYP_MYSP.8.9.m.44813,CHOYP_MYSP.1.9.m.1097,CHOYP_MYSP.4.9.m.2302,CHOYP_NEMVEDRAFT_V1G120119.1.2.m.6082,CHOYP_NEMVEDRAFT_V1G203842.1.1.m.60812,CHOYP_contig_025398.m.28945,CHOYP_NRP.4.4.m.44647,CHOYP_LOC101470738.2.2.m.26124,CHOYP_LOC752782.1.1.m.53937,CHOYP_ACT.5.27.m.15585,CHOYP_NEMVEDRAFT_V1G242065.1.1.m.21817,CHOYP_ACTC.3.6.m.21571,CHOYP_ACT.6.27.m.15622,CHOYP_LOC100890099.1.1.m.11505,CHOYP_ACT3.3.3.m.66907,CHOYP_ACT.23.27.m.58454,CHOYP_PAN2.1.1.m.44691,CHOYP_ABCF2.1.2.m.28362,CHOYP_PAN2.1.1.m.44693,CHOYP_PHUM_PHUM289860.1.1.m.44779,CHOYP_LOC100222774.1.1.m.56992,CHOYP_PRP6.2.2.m.34365,CHOYP_QCR2.1.1.m.35613,CHOYP_RL10.1.3.m.11695,CHOYP_RL14.2.9.m.10151,CHOYP_RL18A.1.8.m.12900,CHOYP_RL4.6.6.m.66341,CHOYP_RL8.10.10.m.65636,CHOYP_RL9.5.6.m.63453,CHOYP_LOC100175959.4.7.m.28172,CHOYP_RLA1.5.12.m.15482,CHOYP_RLA1.3.12.m.12071,CHOYP_RN45S.2.5.m.14111,CHOYP_ODC1.1.1.m.12032,CHOYP_ROA3.2.2.m.11068,CHOYP_ROAA.3.6.m.39522,CHOYP_TPM.7.19.m.15554,CHOYP_RS15A.5.11.m.18785,CHOYP_RS15A.6.11.m.23616,CHOYP_RS19.3.12.m.15295,CHOYP_RS3.2.7.m.23037,CHOYP_RS4.3.11.m.15465,CHOYP_CTL2.1.2.m.3858,CHOYP_LOC100375405.1.1.m.48387,CHOYP_RS9.8.13.m.41198,CHOYP_RS9.11.13.m.49921,CHOYP_SAHHA.1.1.m.62610,CHOYP_SCP.8.12.m.57173,CHOYP_SMP_078690.3.5.m.2272,CHOYP_TBA2.1.1.m.955,CHOYP_TBA1A.2.4.m.19573,CHOYP_TBA.1.6.m.12217,CHOYP_LOC754102.1.1.m.57578,CHOYP_LOC100373045.1.1.m.16825,CHOYP_LOC584364.2.2.m.57790,CHOYP_TBA1.2.9.m.9962,CHOYP_TBA3.1.1.m.5111,CHOYP_LOC100533261.1.1.m.36141,CHOYP_TBA.5.6.m.37448,CHOYP_TBB4B.7.7.m.63980,CHOYP_TBB4B.1.7.m.12262,CHOYP_LOC100366728.1.1.m.57452,CHOYP_TPM.17.19.m.63919,CHOYP_TPM2.8.8.m.50799,CHOYP_TPM.18.19.m.66023,CHOYP_TPM.19.19.m.66623,CHOYP_TRIADDRAFT_57086.1.1.m.25271,CHOYP_TXND3.2.4.m.21415,CHOYP_TXND3.1.4.m.3505,CHOYP_contig_008261.m.9575,CHOYP_contig_016567.m.19514,CHOYP_contig_025149.m.28635,CHOYP_contig_010181.m.11866,CHOYP_contig_025684.m.29301,CHOYP_contig_027060.m.30790,CHOYP_contig_039966.m.45203,CHOYP_contig_055984.m.66583,CHOYP_contig_041958.m.48141,CHOYP_contig_043238.m.49940,CHOYP_contig_043874.m.50696,CHOYP_contig_027562.m.31253,CHOYP_contig_016017.m.18760,CHOYP_contig_045550.m.53021,CHOYP_contig_047707.m.56320,CHOYP_contig_048973.m.58107,CHOYP_contig_052083.m.62396,CHOYP_LOC100119310.1.1.m.22032,CHOYP_G6PD.1.2.m.38380,CHOYP_ACT3A.1.1.m.25943,CHOYP_BRAFLDRAFT_99083.1.1.m.11705,CHOYP_ACTN.1.2.m.15252,CHOYP_CDPK5.1.1.m.6214,CHOYP_COCA1.3.6.m.49360,CHOYP_contig_033285.m.37973,CHOYP_COPD.1.1.m.37390,CHOYP_CYT5.1.1.m.29962,CHOYP_CYTA.1.1.m.10540,CHOYP_DGRI_GH15313.1.1.m.5763,CHOYP_DPSE_GA16367.1.1.m.22618,CHOYP_DYNLL2.2.2.m.37356,CHOYP_EIF3I.1.1.m.56504,CHOYP_ERF1.1.1.m.37540,CHOYP_ALF.2.3.m.40474,CHOYP_FUCL1.1.1.m.28893
120.9007,183.0987,0.1,79.4135,123.6369,24.8797,87.38795,76.80845,165.7789,0.1,83.2243,107.5204,63.32875,64.7319,81.075,74.7108,45.0905,0.1,96.83915,48.9653,59.50635,70.90175,88.1724,47.5426,44.7728,82.2571,62.8649,104.8842,85.1917,114.6588,84.26195,79.76445,58.04665,9.7179,135.8972,81.34605,69.9783,181.1159,3.99665,0.1,89.6047,46.0875,38.37675,317.32395,82.7463,89.76195,33.94715,59.7855,26.30685,101.55195,0.1,87.8344,235.3342,0.1,45.1219,137.18755,73.2704,72.6079,46.6044,0.1,47.9366,97.63145,0.1,26.04495,18.47945,43.94355,79.13145,112.5041,41.50925,25.59665,23.1402,92.82025,60.6583,134.07565,71.4217,109.40505,4.10335,172.4397,77.02605,125.549,42.6448,572.0971,80.6781,69.23995,88.21265,104.21645,52.5516,3.8405,56.60495,91.68575,61.0133,48.3691,62.65365,89.7998,33.35565,47.69765,127.1861,28.94645,98.67095,103.18375,158.5875,180.21225,332.54005,47.17755,122.22525,421.346,136.9162,84.44405,64.25925,74.2668,170.77375,94.0566,61.83815,77.46075,65.48135,3.3002,34.80195,37.2131,14.07095,6.91535,247.83465,0.1,72.59215,67.27445,72.6186,9.5424,66.75455,0.1,26.8026,172.34605,143.2631,101.4674,220.6699,559.1337,87.2947,202.0064,77.79885,18.71145,79.8377,0.98865,362.2449,0.1,26.3606,114.974,88.7067,134.04235,59.85105,208.3032,44.10005,166.49615,94.1888,473.353,75.22025,33.86615,46.4308,199.37415,87.2328,108.5533,69.81015,0.1,68.10695,74.6417,124.81395,28.4234,100.35785,94.41815,88.35055,209.5251,57.87915,133.3098,18.7094,138.46065,53.81475,33.9602,151.9164,67.8551,82.3125,189.05415,26.51855,63.0252,41.31655,109.4635,3.40875,182.6314,13.976,59.9167,60.3898,32.5878,298.17555,90.26755,84.2122,35.74725,34.75675,73.22175,47.21365,43.6724,215.68245,332.974,161.40425,364.6204,259.19385,121.978,70.07555,67.0754,3.8448,0.1,0.1,0.1,383.3097,12.4128,0.1,328.4778,325.8941,234.6437,373.3665,381.0581,23.562,190.77385,90.32615,111.52565,159.7045,92.3071,70.8825,50.05615,64.6207,0.1,123.62345,230.37915,0.1,197.80375,27.0067,78.64235,14.9124,0.1,120.0044,76.4027,0.1,110.784,186.7904,9.84135,84.7885,31.2891,22.1518,24.06335,83.3592,18.4486,122.86485,329.57535,0.1,441.20555,727.5924,206.1743,69.9232,40.22125,52.2132,56.92825,12.484,549.2633,290.5583,0.1,0.1,36.88545,88.92355,0.1,283.9452,60.28185,56.45885,63.66895,0.1,106.2938,57.41005,54.17385,50.35635,0.1,13.26755,118.6971,26.96685,41.1662,0.1,64.21255,4.5103,74.04565,46.81325,11.0784,39.3552,20.90025,54.5923,113.4626,94.7884,116.35095,43.61575,0.1,73.15925,25.87115,46.16,202.51515,78.895,170.75725,50.78125,59.1571,120.2378,70.3799
143.89375,185.28225,0.1,74.5617,90.84945,16.4273,123.1331,63.6912,167.6293,50.77665,84.84615,112.21565,40.44215,51.22715,77.0274,39.0412,13.23105,7.4162,59.30175,16.15505,54.37625,14.0375,26.18775,12.2129,48.47275,99.59335,37.5154,96.89525,44.98495,34.57355,72.0493,42.10995,22.9858,15.38925,143.5198,81.2264,42.5796,253.0557,4.22635,1.29665,77.4057,24.86425,40.53215,319.00745,56.9632,54.1536,55.1724,16.83,46.27075,112.09885,109.03595,169.40075,182.3705,25.6048,56.8983,150.3868,79.64735,62.459,27.32765,56.3421,63.2263,108.2089,45.11105,40.6646,35.74125,67.15225,73.10545,38.8366,43.86195,58.86745,58.99015,42.4738,51.2294,67.0508,34.943,81.08845,17.07575,189.77225,34.85715,137.7638,49.9866,426.33875,53.5665,36.55435,55.87775,46.3273,0.1,65.8692,21.34355,126.2274,34.69275,37.1329,18.6009,57.95885,64.5474,65.84635,173.2846,13.0947,141.5268,157.8136,192.19745,145.3475,409.3657,59.814,121.0021,379.9062,142.32285,109.4038,32.3118,97.47705,120.20495,112.55595,46.78695,39.65035,115.42755,20.6415,35.0893,43.17945,19.8252,14.61815,246.24705,0.1,100.83825,72.13525,49.49505,23.5273,66.67545,0.1,70.74595,191.70125,154.6066,107.1271,278.71805,640.90765,162.3416,264.8347,23.47095,28.24955,92.3463,9.43,425.33875,56.6647,34.8158,120.5127,116.61385,137.61145,97.10055,184.6827,90.1997,165.65195,52.0913,315.134,121.30315,55.36795,62.53965,241.7394,68.10135,129.5933,76.17645,0.1,73.4976,85.03095,57.6613,34.2105,110.18785,53.16815,54.09305,255.07285,75.6529,152.1162,32.07675,138.08585,24.3728,57.92895,173.77845,60.1,96.9213,171.60535,63.03515,104.60615,8.729,146.2081,19.7923,161.76515,24.57455,7.49825,29.99395,38.01855,322.4196,58.5983,87.42345,0.1,79.197,72.9223,13.1124,74.90605,200.9657,359.04445,233.93735,129.96875,647.8137,127.33375,11.38305,9.2352,77.2693,0.1,0.1,0.1,435.7323,13.10745,140.6195,288.3051,290.44295,122.3171,0.1,379.9659,0.1,217.8219,95.39885,107.81295,142.4638,138.0945,85.0072,56.17405,15.31695,0.1,144.7951,248.43725,0.1,229.75985,28.4329,83.07875,32.42985,53.70375,60.90755,108.9029,0.1,124.7666,206.41895,58.92315,41.91565,34.9761,61.1023,66.38675,107.3195,48.7378,178.6322,282.44035,0.1,290.4356,167.07585,147.667,0.1,10.00215,21.28945,96.75775,21.9901,206.3763,590.1862,0.1,80.1025,0.1,6.30665,53.7458,248.016,0.1,0.84485,3.41025,13.70845,17.7225,10.7455,70.35475,60.41835,33.71315,7.0041,137.85705,75.0483,0.1,0.1,63.5699,51.6704,40.53525,15.0517,2.975,56.59675,31.09825,61.78035,50.3342,108.2125,283.64355,15.3502,34.06155,38.6203,38.2564,19.4948,169.3986,74.23755,124.18225,45.2453,68.68435,122.40865,0.1
118.5597,189.6847,0.1,76.5483,191.6692,35.95025,93.5389,84.6018,173.3111,0.1,63.6239,102.4021,61.0254,58.4454,72.87085,56.3053,28.99205,1.0193,67.1805,35.414,51.819,51.25795,23.9445,27.23655,106.27985,0.1,55.309,88.39365,71.8458,78.84705,77.36905,59.7973,50.10535,4.7435,108.06035,74.12125,58.2941,159.1001,0.1,0.1,78.487,36.50405,42.24745,305.804,53.71335,64.31805,22.63845,61.45385,38.86745,97.82465,63.32175,173.0241,198.01155,1.28285,59.1702,137.20155,70.59725,57.0114,39.8784,14.39685,54.8355,112.8553,0.1,38.20295,14.81785,51.2654,76.2445,83.37135,35.5808,26.1025,32.6673,77.5374,50.61465,118.97745,63.79385,107.65065,15.5828,219.06835,63.63915,120.95665,50.18955,508.734,70.5245,47.26275,91.8278,100.41455,40.9,56.46315,38.97675,134.3781,54.27575,50.82965,37.7181,62.4946,57.1377,53.02665,110.67575,23.9177,87.46525,146.11925,181.8847,161.03695,542.66385,49.2831,125.12755,273.6752,137.98365,89.98225,47.19385,69.41495,143.4055,112.77925,63.14915,54.2643,42.2917,28.26325,42.6892,42.9835,27.115,23.34985,255.9161,0.1,95.73725,60.7744,78.99055,12.2537,53.8971,19.04625,43.04125,180.86145,125.7829,89.8193,191.80265,592.91925,138.03715,352.3577,48.20825,11.6057,81.5414,0.5269,428.83955,10.74015,44.47595,126.9403,123.3605,134.85675,65.9412,176.56625,63.7133,166.5921,69.15575,410.63725,81.71735,37.886,49.3528,192.19015,109.6113,100.07095,73.99635,0.1,59.9283,83.2742,152.828,0.1,104.39245,82.9177,70.1014,226.3257,61.0916,131.05245,27.02335,137.1061,62.97955,42.81675,167.74565,59.07755,79.356,188.45175,67.0892,82.4542,55.68035,133.43575,8.2151,74.04785,22.4362,23.80465,34.2296,34.65355,365.99355,67.10185,99.0184,35.93955,35.3492,83.8466,21.53385,49.95995,229.6529,405.21395,203.59025,79.74485,853.89705,121.57785,35.0581,30.892,30.38435,0.1,255.1912,563.3507,330.5441,8.9775,0.1,0.1,174.55785,134.8912,507.825,288.97795,41.5818,187.8745,94.60105,126.77505,152.2317,103.78975,74.4871,54.291,41.87985,34.99265,106.2045,207.79305,0.1,214.37745,0.1,93.95235,13.5275,45.95765,2.2794,84.6856,0.1,106.77835,171.61435,31.0485,53.80035,40.78645,61.0782,66.36065,96.84395,41.4809,129.51995,257.928,108.6418,544.12625,194.2018,170.21135,0.1,20.5417,69.65905,121.69455,4.073,428.7215,333.21015,0.1,0.1,48.61635,91.4025,0.1,358.1622,53.9207,31.24205,58.2711,0.1,80.9199,29.2314,64.2262,52.93005,18.7335,6.39175,125.73595,25.97115,13.24905,0.1,54.13485,14.9985,60.7758,15.7871,13.3495,55.0928,0.1,60.1365,78.71115,121.5965,157.4112,40.64145,43.44165,40.28015,44.90425,53.34865,198.74295,74.34355,153.60745,50.4617,51.2963,103.4499,0.1
128.23965,194.53895,12.4722,69.13695,110.3914,30.26545,225.70505,53.3569,182.96485,59.6474,43.3986,117.5374,12.7337,48.047,46.7197,31.1592,0.1,35.7806,62.7781,9.92455,51.93095,9.64005,0.1,5.5585,113.8238,45.01725,32.48205,99.15725,28.79905,3.0026,86.711,38.303,20.9078,10.49975,132.1916,90.2335,34.6153,454.644,4.33125,11.4905,87.99935,12.1672,53.3392,296.10185,42.7547,105.33865,79.0536,12.92335,53.03595,119.69695,91.2943,313.6516,135.1129,42.74685,77.18625,142.48785,67.5298,55.17835,11.1866,54.19635,61.4805,116.05305,52.759,53.8441,26.5894,58.7221,48.06855,39.7396,24.92945,32.66755,68.98445,16.71245,61.159,47.0204,16.9298,50.29285,30.55995,166.4778,11.89635,125.0128,51.15255,288.0599,36.8423,15.5995,7.624,35.57125,0.1,69.44875,13.11205,159.34105,5.0719,61.72715,12.68875,16.1833,94.0553,103.05035,146.27645,0.1,85.1363,104.56825,214.79685,180.59195,308.91265,54.41025,127.9704,368.34415,147.9043,117.4958,23.1606,94.8781,104.0843,115.18005,21.94445,35.4958,106.3274,31.6897,35.91165,52.2108,30.44655,11.2272,255.46215,0.1,107.30215,73.822,104.99115,55.04335,66.2875,0.1,91.7105,199.50485,89.4185,97.77665,224.44575,571.5056,181.73775,353.8099,4.0592,57.82895,73.8518,43.0011,489.65625,68.9313,46.306,136.91115,112.1083,159.22135,67.0222,175.5291,72.92075,148.75115,19.38415,345.74835,161.06705,68.4481,63.99205,251.34575,65.5996,124.11505,85.49785,0.1,68.8169,103.9825,47.7622,56.7905,125.775,60.0667,48.9342,232.1768,142.9484,172.0833,60.6211,108.04735,24.93685,76.21795,242.8087,54.40415,95.75755,157.7488,57.30425,111.919,4.52295,139.21365,44.1958,0.1,15.0954,0.1,26.84935,51.8921,230.12915,50.54735,107.97865,37.09025,47.74915,77.6268,8.04735,94.34245,187.17905,299.1689,236.83535,68.80505,1028.244,181.83625,13.10765,9.44505,91.3466,0.1,306.24855,463.18325,402.33715,13.42145,0.1,295.2852,225.96765,0.1,0.1,446.01025,0.1,230.5502,123.0863,131.1007,141.97695,110.82225,90.46865,74.38795,47.0642,0.1,101.67995,296.5784,0.1,293.82695,29.14605,74.80045,23.67845,49.70265,59.774,111.44815,0.1,123.66895,206.53595,70.8556,91.62765,29.8219,32.8518,77.6316,130.80655,79.8178,157.74835,271.54695,0.1,122.06685,350.31135,153.1156,51.6521,25.475,64.10055,92.4262,13.50635,238.3056,651.83105,0.1,0.1,0.1,57.74415,0.1,439.4165,0.8264,1.6739,0.1,46.7566,12.09065,14.5972,63.01185,79.1459,41.9989,35.8374,226.5756,87.3854,0.1,0.1,39.02515,144.2132,3.00835,2.2536,9.01385,50.1782,12.3871,63.2139,46.59965,120.9762,278.282,0.1,31.3193,28.22195,50.3148,0.1,193.9978,79.6772,114.7779,48.01085,63.8952,119.0668,0.1
115.08225,171.94155,8.95955,70.5365,151.0817,36.24085,103.24755,95.66545,143.62965,32.7741,52.27795,104.264,10.0642,46.98375,52.44605,36.63195,7.443,38.04445,62.1015,11.88005,68.83345,21.55925,2.68945,11.33985,105.7047,14.0699,30.0848,101.7055,51.82515,0.1,97.33525,25.8035,15.27395,9.4311,75.81055,72.5296,43.83305,242.87365,15.25855,12.62335,78.95115,10.9173,31.935,329.709,52.36095,81.966,81.07655,0.1,61.287,85.0569,91.2334,252.0057,156.3725,35.9045,74.30145,123.0079,66.88025,44.26015,15.00625,48.64115,60.98365,208.83265,51.89025,51.6829,29.86515,67.278,62.3339,33.5983,17.80165,64.45,2.9032,14.8979,50.95905,37.7092,20.33005,56.4973,27.41575,152.94355,10.7269,90.79005,45.94635,251.0703,50.02315,19.63565,13.7859,37.18775,0.1,71.48185,4.0253,150.779,2.298,68.1513,15.1466,24.1515,80.9291,92.56215,111.3921,0.1,51.67795,170.54605,209.10535,183.99195,314.21385,45.77575,137.22225,321.98585,88.8072,96.87005,14.889,104.7203,106.1839,113.5736,17.8956,34.0782,52.40455,38.0292,39.93395,50.51015,13.60735,13.48335,212.4263,0.1,77.9039,78.53135,46.10655,52.56195,71.7701,22.60815,43.35265,152.19475,216.5887,87.7166,109.4146,671.2199,197.80085,380.49725,3.5958,40.1679,33.6706,74.4623,443.17085,61.84975,35.07235,171.74285,108.79245,164.71895,53.80155,210.60255,71.10185,183.2932,23.969,341.04545,156.55645,70.99845,74.61725,239.97475,92.0018,132.7258,90.3483,0.1,69.0686,89.7703,50.4101,43.16275,116.86355,46.86065,42.44965,204.63215,69.53675,166.6064,43.2452,104.4301,70.39145,83.71195,214.8679,55.3003,126.0663,132.10545,60.40925,104.8922,8.02345,197.0244,58.0008,57.98815,13.61145,0.1,31.059,41.8041,410.38745,35.7148,120.48365,33.7062,46.10155,88.3377,7.2635,95.40245,155.28895,268.20645,192.5266,47.1293,992.7304,189.22455,17.05495,8.5251,83.1723,0.1,439.6172,0.1,388.00225,27.2624,0.1,0.1,303.09585,110.9911,0.1,407.59395,95.46415,198.82895,122.1022,137.33525,122.26445,141.69625,96.76515,94.1909,76.6954,65.5976,135.5611,304.21635,204.6253,168.05425,29.1316,73.22525,0.1,0.1,105.24525,122.39265,0.1,128.9234,200.18915,34.3459,99.6492,35.7659,82.94425,43.06565,133.78185,77.57105,148.333,219.92985,115.5204,198.43425,196.68555,124.54865,31.67075,57.98815,87.3643,80.59075,12.07275,242.1056,548.0101,0.1,87.95335,0.1,5.8748,46.065,350.48735,0.1,0.7708,0.1,42.10795,13.61065,16.4324,80.9439,62.2567,40.3837,16.22155,288.43815,76.24115,0.1,0.1,27.16605,122.97385,16.0373,7.9055,28.2049,31.673,0.1,45.42865,59.51435,119.54305,338.81155,0.1,27.8101,20.2858,55.3303,0.1,170.5402,64.97355,84.73435,50.81045,63.15635,111.1261,0.1
