D_3_logFC_NSAF,D_5_logFC_NSAF,D_7_logFC_NSAF,D_9_logFC_NSAF,D_11_logFC_NSAF,D_13_logFC_NSAF,protein_ID
-0.474016085190824,-0.00876059419285724,0.361680445922072,-0.126575333500003,0.154743876369946,0.952336028444573,CHOYP_GCST.1.1.m.16047
4.11894107272351,-4.07510472220949,-4.15344056369384,0.0126477282734699,4.24842098260582,-4.49575911045506,CHOYP_GD1L1.1.1.m.11963
3.53673677456944,0,0,0,0,0,CHOYP_GDAP2.1.1.m.57049
0.0760500495917276,-0.290746410735212,-0.52291112379696,-1.31702704402419,-0.528099590789229,-0.149960822827346,CHOYP_GDE.1.1.m.54948
-0.0262865936244436,0.115847292807974,0.336082709622222,0.55212367450934,0.211230061228269,-0.246511516063617,CHOYP_GELS2.2.2.m.30443
0,4.67573126348593,-0.744553788767867,-1.4208742221555,-3.67479959084078,2.64973041026389,CHOYP_GEMIN5.2.2.m.59078
0.662037723355484,0.179112550454652,-0.177157978660835,-5.26824723232904,-3.44095219802964,0.00287722281497804,CHOYP_AMDHD2.2.2.m.52160
-0.0274917532601733,-0.72399051127344,-0.897256155173953,-0.104169963678738,-0.567322984331796,0.238158686143574,CHOYP_GEPH.1.2.m.49093
-0.821684682920792,0.131436177146878,-2.93630814244361,-2.99476072854958,0,0,CHOYP_GFM2.1.1.m.18396
0.492286066286275,-0.814295593037057,-1.71209973381994,1.84850987155221,0.0164726111334241,-0.00583421187231492,CHOYP_GGPPS.1.1.m.12124
8.24179729096297,-0.0344177580723901,-0.691844187043811,-1.14377949253768,0.0988937979035009,0.75723455548756,CHOYP_GIGA2.1.1.m.44916
0,4.622227568553,0.836486197376181,2.2486688486038,0.595688798514541,0.320542983219505,CHOYP_GIGA3.1.1.m.42774
0.163139790394988,0.111689232509988,-0.0615373848068028,-0.0675742579853944,-0.0820098501569166,0.0868644855423426,CHOYP_GIPC1.1.1.m.60630
-0.0918786087798025,0.167119004454805,0.25991542613558,0.785480895008354,-0.792075211404946,1.51717683788121,CHOYP_GIT1.1.2.m.26059
1.07845143655503,3.65283063558872,0,0,1.93159772836144,0.144347631937968,CHOYP_GLCM.2.3.m.40511
0,1.34683310987943,-0.337659934359907,0.197031421713596,0.248593888778787,0.536611198111177,CHOYP_GLIPR1L1.1.1.m.41745
-1.50649569347566,0.398035699874943,0.831722685489184,-1.94589249061527,0.971793827095092,0.906043501199633,CHOYP_GLO1.1.1.m.32382
0,3.92893876078869,0,0,0,0,CHOYP_AMO.1.5.m.28337
-0.143403840291861,0.307428501264131,-0.123561159934997,-0.264585375068713,-0.133049975552153,0.205735022237477,CHOYP_GLRX3.1.1.m.63529
-0.462247420482496,-0.266548091373656,-0.255695698877012,-0.645291441870986,0.550940888355132,0.142260296922109,CHOYP_GMDS.1.1.m.28602
0.0785341991340793,1.18542993671553,0.481698315779423,-0.951477511178595,-0.301675617155992,-0.192571601599275,CHOYP_GMFB.2.2.m.54955
0.708215149870637,0.17921033668718,-0.190000776301176,0.122037286720457,-0.101698562830681,0.0891404420577162,CHOYP_GMPAA.1.1.m.1432
-0.211167953510405,0.104040658482315,-0.013904585804374,-0.492530624569141,0.33693256481939,0.379741649480185,CHOYP_GMPR2.1.1.m.63274
-0.922675801869926,5.66587593838509,-1.7060475800163,0.0499622488424576,0.0152874566596366,1.16695484669436,CHOYP_GNAI.1.1.m.26096
-0.872774781832387,-1.76029240238732,-0.701590792198714,0.0126466806843829,0.0152752349655221,0.554464291003397,CHOYP_GNAO.1.1.m.37355
-0.920709759732771,-2.80362527704904,-0.97171931227863,-5.05361097863407,5.1081689663798,0.0701383755000813,CHOYP_GNAQ.1.1.m.20698
0.279917529846139,0.326591511190646,0.0172602015801164,0.539538696595163,0.53125377369524,-0.180802451241013,CHOYP_GNBPB3.1.1.m.55379
0.0781675744181767,-0.156375033835642,-0.369207519430862,-0.237004313599551,0.370498773526342,0.16996683769291,CHOYP_GNPI2.1.1.m.55897
4.67908594360712,0,0,4.72606826115129,4.77491880655719,0,CHOYP_AMO.5.5.m.66428
0.272691690151809,-0.434732402172555,-0.557798988111662,-0.607636001861971,0.690480851659098,3.43416115248586,CHOYP_GOGB1.1.2.m.26408
1.06194079193099,0.179409147351068,-0.713348144095974,0.0196808478090049,1.00054456735228,0.00180606166762853,CHOYP_GOLGA4.1.3.m.4761
0.161599878929273,-0.141555396423185,-0.0661277413328172,-0.184603688314116,-0.347519458456975,0.0907483621114036,CHOYP_GPDA.1.2.m.6967
6.27749199023809,0.212400080406196,0,1.56696720590877,-0.561658151177258,4.29979413729573,CHOYP_GPM6A.1.1.m.41817
-0.0912024835260654,0.133868510492147,-0.19650221583571,0.225305596717875,0.406537663040501,-0.140876467521585,CHOYP_GPMA.1.1.m.35689
0.034762594338392,-4.15623479785027,-3.27731530048989,-3.29049812924237,0,0,CHOYP_GPSM2.1.1.m.58301
-0.921543756534013,-0.783326782625625,0.249131088069204,0.0128371101279565,5.3135723806116,-0.412690616324463,CHOYP_GPX3.1.2.m.24838
-2.81885056089543,0,0,0,0,0,CHOYP_GR101.3.3.m.43507
0,3.91852935185541,-0.673650688967502,0.0189113929481302,0.937484723591741,0,CHOYP_GRAP1.1.1.m.45768
0.0783004122695976,-0.233062405017565,0.67333033662543,-1.27639019524158,0.604795175596101,-0.822421093190785,CHOYP_GRIA3.1.1.m.44173
0.0684971046706182,-0.759875951967017,-0.719757330345211,-4.0084958528943,0,-0.415324275189672,CHOYP_AMRP.1.1.m.36070
-3.30582463948966,0.133728338372013,-3.36162801260831,0.0290615521022219,3.48097595252952,0,CHOYP_GRK5.1.1.m.6617
0.770825988201709,-0.279435626938169,-0.399791755713923,-0.0243151496205711,-0.139130280095658,-0.052349338453729,CHOYP_GRM1.2.2.m.65835
0.432155473289618,0.320930233003,0.00999425490229289,-0.291471133046138,-0.349916007394531,-0.152567693348463,CHOYP_GRP75.1.1.m.11678
1.57433107367952,-3.08576455377831,0,3.21699800470458,3.26416107128808,0,CHOYP_GSH1.1.1.m.8927
-0.0918622836730432,-0.178529019204893,-0.332787859760213,0.399371865907673,0.0243301121433301,-0.777716659493055,CHOYP_GSHB.1.1.m.27512
0.0780548939363097,0.110124427519645,-0.752295390739993,-0.718613046736603,-0.509191781554842,0.0574122286724412,CHOYP_GSK3B.1.1.m.62139
-0.92125028953808,-0.504135516620014,-0.120988374398505,-0.450521040710106,-0.135211220647679,-0.1781296556399,CHOYP_GST7.1.1.m.59335
0,0,-4.59123059908733,-4.59866295676236,-4.6776773642438,-5.91366734365477,CHOYP_GSTO1.1.2.m.14745
0.0791710092877134,-0.0184829115961884,-0.524920987021251,-0.07728851734913,-0.280552500028123,-0.416247333689157,CHOYP_GSTO1.2.2.m.26202
0.0784938363327239,-0.125023131585589,-0.661360903692905,0.338348602330258,-0.0637540120585323,-0.512331001890472,CHOYP_GSTO2.1.1.m.36486
0,1.70217644844431,0.224068082096198,-4.3621893179518,0,-0.389941893088219,CHOYP_AMY.2.3.m.15473
-0.888238068027337,-4.55253077657875,0,0.0127538712944413,-4.75518135455822,6.15960900474005,CHOYP_GSTP1.1.2.m.29677
0.12840519222575,0.13206952879328,0.10140375154513,-0.582291186154843,0.332679784349973,-0.130149413856366,CHOYP_GSTP1.2.2.m.30099
-0.183354218384395,0.675778355540305,1.05648490160647,-0.692647869931022,0.785546452994813,0.419199743564435,CHOYP_GSTZ1.1.1.m.56540
-0.491237341818012,-0.13903725843875,-0.56638467316684,-0.968596434964782,0.026354187076371,-0.998192870246644,CHOYP_GTPB1.1.1.m.66453
0,0,0,0,0,-0.362898104406076,CHOYP_GTR1.1.1.m.25509
0.285469894151144,0.449725581037772,-0.413771137640847,0.0447041648527944,-0.132192750598268,-0.407556828678896,CHOYP_GUAA.1.1.m.18809
-0.82866962984797,-0.646250913287078,0.239733284638171,0.610731324061473,0.390647348633482,-0.418187964301092,CHOYP_GUAD.1.1.m.33511
1.66205820106602,0.438366174133872,0.252962856286983,0.499756055016047,-0.248292882399357,-0.218054818295781,CHOYP_GUN.2.2.m.46462
0.18977027171871,-0.0537759167300336,-0.319905637342748,-0.475029176962017,0.105833548982809,-0.463131266211193,CHOYP_GZF1.1.2.m.7747
0.157062863041767,0.192253385550927,-0.124464525916165,0.149434450011364,-1.24286459296947,0.463760654983499,CHOYP_H2AV.1.7.m.12182
-3.21940088215824,-0.820867094437282,-3.27500704749987,-0.536191410537546,-3.41101941345205,-3.66254733001676,CHOYP_AN13B.1.1.m.15287
0.343646319431969,-1.11011532692106,-1.12446552876044,-1.52402749211061,0.0183070800409375,2.32958107560051,CHOYP_H3.1.2.m.3829
0.0785069713500822,-0.359041855835569,-0.249402737195698,-0.690245920517034,-0.0379114305164825,0.989091136326808,CHOYP_HACL1.1.1.m.6578
0.0332672412683225,1.65791964671601,-1.32332219877439,-0.875142498680252,0,-0.406738219661273,CHOYP_HBS1L.1.2.m.14311
2.77915464043199,-1.80198636411462,1.14816421366296,-0.752611359107757,-2.88655014732434,-0.34991506918152,CHOYP_HEAT1.1.1.m.11228
0.273685476008408,-0.0405438869080622,0.831705157104211,-0.952358936559059,-0.204353038712246,0.593109280614093,CHOYP_HECD1.1.1.m.27759
-0.0357408782506603,-0.649336967873646,1.16599325116353,0.0112387258212323,-2.03403959435364,-0.406854547058939,CHOYP_HELZ.2.2.m.43303
-1.47006587872789,0.138649937442644,-0.722807202140523,-0.231165292577905,-0.373381151718746,4.0922920213962,CHOYP_HEM2.1.1.m.6789
-0.814925934371233,-0.601331983817153,-0.495670752846284,-0.472006217059286,-0.464455465428115,2.35401474436192,CHOYP_HEM3.1.1.m.28414
0.496787665932472,0.178900790709254,1.37114603125445,1.63898963395057,0.017364489291533,-0.418495279946535,CHOYP_HERC2.1.1.m.65153
0,0,0,-4.10534284028622,0,0,CHOYP_HGFAC.1.1.m.5902
3.3512749612217,1.08562834361018,-2.0214785584204,2.27027263033914,0.498773005629774,0.918759978899343,CHOYP_ANKK1.1.1.m.56194
1.61341554356556,0.138343315007755,0,2.78180653588909,0.416970543392368,0.812514047629137,CHOYP_HIF1N.1.1.m.53726
-0.813750952469975,0.531399226528939,0.577920907172535,0.915446932677121,0.0144294149841757,-0.0521189725601729,CHOYP_HINT1.1.1.m.53526
1.40118887864458,1.17908500072779,-3.9725088594896,4.75242748110995,0.423797528227394,2.07087667931199,CHOYP_HIP1.1.1.m.31791
-3.3595211704276,0,0,2.61953039353937,2.65878273401283,0,CHOYP_HIRA.1.1.m.19212
-0.336488936296115,-0.581531803934865,-0.459978834179828,0.31616103310082,-0.339221410173755,0.373461831752514,CHOYP_HMBS.1.1.m.31422
0.921817139846621,2.90496571868403,0.136942075715136,1.29159042513047,1.08822201444227,1.33895952427431,CHOYP_HMCN1.28.44.m.47379
-4.17484580789979,0,0,0,0,0,CHOYP_HMCN2.10.12.m.49343
0.0494977277689403,-2.14657909792393,-1.54645388674933,0.361868396966707,0.330180272687285,0.177599619565428,CHOYP_HMCN2.3.12.m.26811
0.035380534918518,1.07035609506754,0.203374396504302,-4.08907436472999,-3.17000514894051,1.10127776832682,CHOYP_HOOK3.1.1.m.14456
0.340684152436098,-0.601323105890871,-0.0436565182551263,0.675899104109189,-0.222986252083561,0.0506842038637938,CHOYP_HPGD.1.3.m.50258
0.563743164945668,0.40500431553376,1.83410259212198,0.361860539116667,-0.205371321331546,-0.149326030740821,CHOYP_ANKMY2.1.1.m.18238
0.280635968327196,-0.113448241457084,0.113975794653147,0.110945425203798,-0.185845490579298,-0.278086465717751,CHOYP_HPRT.1.1.m.61881
0.07848615430508,0.179145123766842,-0.34494322201393,-0.881382417271335,-4.28206907519813,-0.83302706779529,CHOYP_HS12A.20.33.m.55554
-5.78689689205352,1.66382464611017,-0.706288147561835,0.626818364163392,0.0182931255484196,-0.407921437723609,CHOYP_HS12B.2.14.m.19896
0.270602005611849,0.396366177726992,0.348721236540975,0.110468955579869,-0.174915510441589,0.321620011120689,CHOYP_HS12B.7.14.m.40601
0.342231951967986,0.179334837816612,0.406205470076596,0.184594342540216,-0.117723526549486,0.584444218297356,CHOYP_HS90A.1.3.m.7725
0.47625595114113,0.324108783139164,0.135019563092265,-0.0620013515345752,-0.418228406454074,-0.10601501257604,CHOYP_HS90A.3.3.m.28300
-0.368378004386336,-1.22933947974294,0.470504573888199,0.770274908999203,-0.246126885054759,-0.0516580916596978,CHOYP_HSP21.4.1.1.m.8171
-0.0918652938958884,-0.827505099602258,0.741063378402025,-0.709607478545744,-1.94633657533485,0.00181729581615686,CHOYP_HSP7D.2.3.m.34785
0.188614193410971,0.180592530993221,0.553385564330711,0.623954702459342,0.249665085035903,0.793068050246553,CHOYP_HSP7D.3.3.m.41778
-0.584914844860275,-0.768094889619428,-0.679768413261209,0.0348726264445736,-0.0868458958328073,0.413573112801643,CHOYP_HSP7E.1.1.m.13730
2.58436125251871,0,-2.55912466851776,2.62830700559833,-2.69064057861569,0,CHOYP_AAEL_AAEL001503.1.1.m.10649
-0.728372607418145,-3.78308990966354,-2.92590450128648,2.99647913804195,0.0088818659665732,4.81455042346181,CHOYP_ANKRD5.1.2.m.11711
-3.38605215970631,0.522392230007567,0.242342149238837,-2.58098962414623,-1.77315239701405,3.43596189543763,CHOYP_HTR5B.1.1.m.39330
0,-3.68997002548213,-3.69560414377385,-0.864861619630437,-1.40308052537131,3.0686708106651,CHOYP_HTT.1.1.m.33803
0.454564853368297,-1.0357922726166,-0.610470838429062,0.714768141301012,0.185570842409549,0.301197789824206,CHOYP_HUTH.1.1.m.30350
0,0,0,0,0,-4.07878059815054,CHOYP_HVCN1.1.4.m.8888
0,0,0,0.0123327539373269,0,4.09186905530185,CHOYP_HX1.1.1.m.23716
0.102417928766345,4.29854834986143,0.209566823242669,0.0196477914519086,-5.27049156637738,5.14169844863568,CHOYP_HYOU1.1.3.m.163
0.18993258877528,0.132594332046248,-0.000198232003847387,0.284866414757161,-0.0817624390986103,-0.131473219440618,CHOYP_IDHC.1.1.m.7041
-0.336797524560675,-0.400451851928419,0.0908678150791857,-0.841612737673665,-0.157758692611815,0.116778082808477,CHOYP_IDLC.1.1.m.63624
0.150822562126909,-0.272408641717916,-0.475514113356605,0.0424248591048029,0.0518784017294189,-0.177327808244514,CHOYP_IF2A.1.1.m.13279
0.0781788303153625,-0.0230084446218601,-0.13815612532095,-0.231231197370565,0.0649769620483349,-0.250265481805733,CHOYP_IF2H.1.1.m.18253
0.664803228405899,0.179105438945737,0.831721592098988,0.587759611319183,0.0159499592295962,7.09781618908238,CHOYP_ANKY2.2.2.m.44213
-0.137756392842793,0.146001814079543,0.109070098063794,0.0894613937424138,-0.680512842245036,-0.0519657985113273,CHOYP_IF4A3.1.1.m.30424
0.493694204635061,-0.934904971778115,-0.453418196581494,-0.125676822691102,-0.395593858378399,-0.414739871317034,CHOYP_IF4E.1.1.m.56823
0.0784731111336221,-0.825612837508123,0.23550758046853,-0.926805088984175,0.60476853961165,0.00181533077217422,CHOYP_IF4G2.1.1.m.62766
-0.00929785419061702,0.176633739124342,0.0523835384199165,-0.138252936309748,0.297387971749693,0.0356847315416857,CHOYP_IF6.1.1.m.22685
-1.03675009327408,0.179093676883138,-0.490969535933561,-0.448954232567196,-0.583024578162114,0.758195077405558,CHOYP_IFT140.1.1.m.61053
-1.33427280225102,-1.04718851275937,0.249132937241987,1.01222706908092,-1.94938597544362,0.545344164033523,CHOYP_IFT57.1.1.m.13249
0.730687597996962,-0.346267693544806,0.24999881972976,0.0342344846662881,0.0113678146126719,0.070135971568829,CHOYP_IKBZ.1.1.m.23083
4.9995039883228,-0.41213254086076,-4.42017919813327,-5.02389847701694,0,0,CHOYP_IMA2.2.2.m.49279
-0.0659674778178658,0.180791994421864,-0.00311559328740074,-0.234874013477477,-0.424379717661425,-0.498253520501352,CHOYP_IMDH3.1.1.m.51789
-5.28382919393682,0,0,0,0,0,CHOYP_IMG5_109580.1.1.m.27791
0,2.3743439890385,0,-2.24823120674876,3.27552858882227,0,CHOYP_ANLN.1.1.m.6530
-0.507715439847475,-0.555043849602611,-0.344940956807397,-6.96466431870734,0,-1.96487713785035,CHOYP_IMSP5.1.2.m.5157
-0.919699302832384,-0.242543768567821,-2.01730149617762,-5.97530918485593,0.00268224294155206,-0.409643477179329,CHOYP_INO1A.1.1.m.91
-4.72241137589665,3.37927438530316,0.270428237985337,0,0,-3.66100845516057,CHOYP_INT11.1.1.m.29494
2.78513201531599,-2.70829761397424,0,-4.27239650903748,0,0,CHOYP_INT6.1.1.m.13005
0.695102521567143,1.6901975231659,0.269501145066907,-0.894600296727153,0.0460898060137089,-0.379088423922557,CHOYP_INT9.1.1.m.11703
0,0,0,0,0,0,CHOYP_INVS.2.6.m.8331
0.601800641055088,0.388039306487777,0.277027172115304,-0.422520909538556,0.321467039644638,-0.138880496710714,CHOYP_IPO7.1.1.m.16806
-2.8281801861245,0.17941458086199,-2.00496579705336,-2.83430670296291,3.80591150518794,-3.15623479785027,CHOYP_IQCA1.1.3.m.4290
0.815023674486027,-0.147547827285088,-0.608676212968573,-0.956163624572316,0.634338599361656,0.122648246773249,CHOYP_IQGA1.1.1.m.47731
-0.183744195404452,-0.0752264448796898,0.673323251920826,-1.85762017730107,0,0.546088545737005,CHOYP_IRF1.1.3.m.52606
0.171819402133899,-0.0983864381064254,-0.170504681149697,0.0433483548859108,0.213531820158827,0.174822958044499,CHOYP_ANM5.1.1.m.1529
0.815850516105448,-0.547497897890583,-1.08913192893832,-0.276422683971608,-0.414008656275077,0.586529997904269,CHOYP_ISCW_ISCW001487.2.2.m.61505
-1.84507061278757,-4.11781969411411,0,0.0123726479347717,0.945973404891671,-3.56949109195872,CHOYP_ISCW_ISCW003928.1.1.m.18079
-0.656692006573657,-0.820883335075933,-1.33531132319979,0.746378221407674,0.993460827436032,2.15547852552568,CHOYP_ISCW_ISCW004725.1.1.m.9722
0.269969884625085,-0.211887613379208,0.0445052796212764,0.133762844232742,0.485521519242734,0.172111470021619,CHOYP_ISCW_ISCW005292.1.1.m.11066
0.0785024839973596,0.179093463892811,-1.19564287147944,0.0118438474632279,-0.576248176743448,-0.412721347434465,CHOYP_ISCW_ISCW005596.1.1.m.60561
-0.417877564876139,0.174013075836467,-0.111416081425639,-1.27551728967126,0.344309468398601,-0.941066841885425,CHOYP_ISCW_ISCW005651.1.1.m.49000
-0.183750693096811,0.179269464099619,-1.07827241678409,0.0487546653856059,0.610064206952386,-0.192572582245414,CHOYP_ISCW_ISCW005791.1.1.m.53514
-0.924122195997921,0.495574672638937,-0.32667363461779,0.049952038747342,0.01527190400386,0.582545819020775,CHOYP_ISCW_ISCW006091.2.2.m.61313
-0.186635277332013,-0.55504666361088,0.509011609128016,0.62560622474767,-1.39871499809165,0.806897866758078,CHOYP_ISCW_ISCW006831.1.1.m.23820
-0.38367171423033,0.000723528287983832,0.251653827647171,0.428996475596732,-0.156591664388672,-0.058962954962646,CHOYP_ISCW_ISCW008219.1.2.m.46822
-0.00382257735194313,0.027115628587038,0.596031629293146,-1.0313371670883,-0.361447067210946,-0.0918125838047885,CHOYP_ANR17.1.2.m.772
0,0,0,5.77782734749641,5.84704481448389,5.70655817952447,CHOYP_ISCW_ISCW008316.1.3.m.11997
0.329997407689071,-0.0553875971713671,-0.245666398794755,-0.0172702566614014,0.219586795986119,0.147169583160369,CHOYP_ISCW_ISCW008555.1.1.m.40873
-0.50733750039246,0.587857518577525,-0.123556721653076,-0.216426662910949,-0.302725183504836,1.57532676537644,CHOYP_ISCW_ISCW008596.2.2.m.44077
0.300269561772741,0.711110160057071,0.499363331628969,-0.477626763886621,0.0166617600174588,-0.119021600026593,CHOYP_ISCW_ISCW010143.3.3.m.61542
0.45635303518622,-0.723184723366645,0.0899161764236069,-0.128465536483043,1.10863406076737,0.114956852247468,CHOYP_ISCW_ISCW010532.1.4.m.11493
-4.78259203555151,6.93527704201171,0,0.0639944225787819,-1.65702030856793,4.81941272620656,CHOYP_ISCW_ISCW010532.2.4.m.35454
0.0550752431365842,0.0226463813697775,-0.0154348806307354,-0.379064250587763,0.0491845591496247,0.0662966158503702,CHOYP_ISCW_ISCW011108.1.1.m.13934
-0.600428106509345,0.0488612910918329,-0.29892101039049,-1.28280545077486,-0.367024216487119,0.0753305591826545,CHOYP_ISCW_ISCW011341.1.1.m.18728
0.20100432375557,0.100017553284516,0.2971664188984,-0.127924306266861,-0.208158265707652,0.0309815680564478,CHOYP_ISCW_ISCW012010.1.1.m.27251
-0.505282866158205,-0.807990840039162,-0.484706794070249,1.03259041257784,0.0140881061437188,5.50097728143297,CHOYP_ANR40.1.1.m.1429
-1.50649236900533,0.179106661950281,0.655061781486121,-0.692647473412776,0.0132972984808406,-0.412691417707022,CHOYP_ISCW_ISCW012036.1.1.m.27987
-4.61485705038449,0.132778556076229,-0.326653718174694,-1.8843204505557,0.0202716968459349,-2.34484902391172,CHOYP_ISCW_ISCW012232.1.1.m.38746
0.72741872565963,-0.582846043883709,-0.926546647958148,-0.436085740990436,-2.19415951276057,-0.999852454932227,CHOYP_ISCW_ISCW012366.1.1.m.3691
-0.920148610848507,1.49279300504482,2.05545324558008,-2.49073778608232,-0.563158199577573,0.166969458675381,CHOYP_ISCW_ISCW012623.1.1.m.26452
0,-4.72134531473244,0,0,0,0,CHOYP_ISCW_ISCW013556.1.1.m.26406
-0.418973267491303,0.177074434584003,0.0262200047947729,0.301263022597084,0.227401641646953,0.0212372158864484,CHOYP_ISCW_ISCW013767.1.1.m.29335
-5.78564209039865,-5.4828160220852,-0.763802142636861,-5.88318090317329,0,3.55936944202375,CHOYP_ISCW_ISCW013795.1.1.m.12153
-0.101831022081757,0.283589214251834,0.00536789066232668,0.13061176195725,-0.350931146969161,-0.464511228446281,CHOYP_ISCW_ISCW014398.1.3.m.15838
-0.598780702145114,-0.24064712716425,-0.503771248377602,1.85967678286108,0.436866312022151,1.44620928235728,CHOYP_ISCW_ISCW014398.1.3.m.15839
-1.24126171717144,-1.35321681569834,0.249129745546274,0.624418021020491,-0.563134564059455,5.58530810500918,CHOYP_ISCW_ISCW014726.5.5.m.47210
-3.41933663036792,-4.41727869749487,0,3.54751152364422,-5.12407994363635,-4.84031215841615,CHOYP_AOF.1.1.m.7109
1.95884518410575,-0.814299938355181,-1.07825062395262,-0.287913678213845,-4.75314987879766,0.576090150563333,CHOYP_ISCW_ISCW014880.1.1.m.27977
-0.336421739313995,0.340061044026556,-0.398497811985929,0.670263045932417,0.00211041684539959,1.78856896883935,CHOYP_ISCW_ISCW015295.1.1.m.22192
-0.899915450930421,-6.28371809204944,0,-5.3599603496774,5.46995107837239,-1.99503470874006,CHOYP_ISCW_ISCW016254.2.5.m.38599
0.320782704524202,-0.565411890799663,-0.606158792055294,-0.111746782645661,-0.137355653607758,0.964952248891248,CHOYP_ISCW_ISCW017188.1.1.m.23179
1.29904982484853,-0.110870014781783,-0.417827022851413,-3.06436385768126,-5.62291571311214,-1.0875882335421,CHOYP_ISCW_ISCW017652.1.1.m.49306
1.07967797053143,0.178983229479888,1.26466857067632,-0.685384324964387,-0.205378973233106,-0.672535311188479,CHOYP_ISCW_ISCW017707.1.1.m.58329
0.32615378252133,-0.317815207611737,-0.432363189898481,-0.836017474269628,-0.722309931921771,-0.405544340426305,CHOYP_ISCW_ISCW017709.1.1.m.30040
1.84779651832754,0,0,0,2.84217431759439,1.81290889856175,CHOYP_ISCW_ISCW017872.2.2.m.60293
0.576953932404715,0.177745453253538,0.361777991233393,0.174598347595941,0.358964383635159,0.906961264039809,CHOYP_ISCW_ISCW018425.1.1.m.35608
1.08054666791842,0.198451764179852,1.24910024026197,-0.869133838839862,-3.01622886523004,0.16693192375811,CHOYP_ISCW_ISCW018501.2.2.m.61797
0.190241640073947,-0.348152998227678,0.283158322253309,0.182319099490791,0.0588365804945186,0.0375835165985521,CHOYP_AP1G1.1.1.m.13111
0.455293892154191,0.346838426793025,-0.375721568955625,-0.242621195823145,1.23767180240227,-0.173052654947727,CHOYP_ISCW_ISCW018536.1.1.m.56336
0.0733330037563483,-3.02387630507444,0.2686108389204,-3.14257681424455,0,0,CHOYP_ISCW_ISCW018656.1.1.m.51893
0.857973226416084,-0.818523783793287,-0.381242183185129,-0.275521518187947,-0.569547774685732,0.908173889166937,CHOYP_ISCW_ISCW020302.1.1.m.37564
0.0426959796906994,0.502468949964899,0.0458226564730033,0.432755742690124,0.298966006234874,-0.33627531036029,CHOYP_ISCW_ISCW020550.2.2.m.18099
0.0788684507602664,0.178934420571324,0.156097301265899,-1.17588154881574,-1.85286540885449,-1.14498932056667,CHOYP_ISCW_ISCW021457.1.1.m.31134
0.943712198818339,0,-2.57204077457974,2.64789009105921,0.00861115299032478,3.48986401258967,CHOYP_ISCW_ISCW021591.1.1.m.13969
0.271108382330137,-0.215006520536615,-0.0241798698822961,-0.643820474371295,0.0141329255574778,-0.379559076566101,CHOYP_ISCW_ISCW021591.1.1.m.13970
0.0784818303772721,-0.811388644940253,-0.32667780424661,0.46381725189286,1.02182416457331,0.595248777591303,CHOYP_ISCW_ISCW022021.1.1.m.53168
